净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配,return,annual_return,net_return,industry_peers,positive_comp,negative_comp,index_peers,rolling_mean,comp_mean,rolling_SR,drawdown_duration,drawdown_amount,underwater,alpha,beta,comp_1,Upside_Capture_mean,Downside_Capture_mean,Upside_Capture,Downside_Capture,vol,comp_vol
2021-11-26,1.276,3.787,0.08%,开放申购,开放赎回,,0.0002641310089803728,0.9770381836945304,0.00020813100898037278,0,0,0,0,-8.085658253035711e-05,,-0.016483738924178974,0,0.0,-6.401384083045008,-0.00031455564664374246,0.1756014112241516,0.8659999966621399,2.72,25.05,12.94,27.23,0.07304952143359833,0.3286794583874476
2021-11-29,1.279,3.79,0.24%,开放申购,开放赎回,,0.0007921837866384784,0.9798345398138563,0.0007361837866384785,0,0,0,0,-6.943191343127487e-05,,-0.014158431487575581,0,0.0,-6.327236777063798,-0.00031747829028883913,0.17510468650981229,0.8690000176429749,2.72,25.05,12.76,27.01,0.07293790297773431,0.3269970308326355
2021-11-30,1.27,3.781,-0.70%,开放申购,开放赎回,,-0.0023746701846965035,0.9739824832560545,-0.0024306701846965035,0,0,0,0,-9.340836045754796e-05,,-0.01906104541873342,0,0.0,-6.549678695007442,-0.00030220385393751707,0.17560921151226255,0.8569999933242798,2.72,25.05,13.01,27.01,0.07219839927703897,0.32697583030728833
2021-12-01,1.262,3.773,-0.63%,开放申购,开放赎回,,-0.0021158423697434925,0.9721721205874786,-0.0021718423697434926,0,0,0,0,-0.00010084133323379118,,-0.02057089228476669,0,0.0,-6.7474048442906875,-0.00025346483467614006,0.17403250235572643,0.859000027179718,2.72,25.05,13.01,26.25,0.07181964876984698,0.32690789340295073
2021-12-02,1.257,3.768,-0.40%,开放申购,开放赎回,,-0.0013252054068381147,0.9688866032399073,-0.0013812054068381148,0,0,0,0,-0.00011438745246485382,,-0.023340460474729808,0,0.0,-6.87098368759272,-0.00032179465389321174,0.17336319568461545,0.8610000014305115,2.72,25.05,12.27,26.25,0.07182639152313083,0.3269419323113645
2021-12-03,1.266,3.777,0.72%,开放申购,开放赎回,,0.0023885350318473275,0.9742068609749807,0.0023325350318473275,0,0,0,0,-9.249080783759301e-05,,-0.018876726024467785,0,0.0,-6.648541769649054,-0.0003438972214934402,0.17324976338953516,0.8809999823570251,2.72,25.05,12.01,26.25,0.07174333653997746,0.3293146278548663
2021-12-06,1.257,3.768,-0.71%,开放申购,开放赎回,,-0.002382843526608558,0.9771784232365163,-0.002438843526608558,0,0,0,0,-8.035594516301093e-05,,-0.016431788051518743,0,0.0,-6.870983687592709,-0.00040039882913601174,0.17265347996597735,0.8790000081062317,2.72,25.05,11.73,26.82,0.07086628074621397,0.3287393406129075
2021-12-07,1.262,3.773,0.40%,开放申购,开放赎回,,0.001326963906581824,0.9779678589942976,0.0012709639065818239,0,0,0,0,-7.712277833336412e-05,,-0.015768510775588846,0,0.0,-6.747404844290676,-0.0003637908126227135,0.17123201060639123,0.8840000033378601,2.72,25.05,11.73,26.22,0.06933748939675784,0.32634705460935154
2021-12-08,1.284,3.795,1.74%,开放申购,开放赎回,,0.005830903790087438,0.9811271975180967,0.005774903790087439,0,0,0,0,-6.416722952863907e-05,,-0.013089300408329228,0,0.0,-6.2036579337617646,-0.00030300386004266473,0.16830324507890046,0.9100000262260436,2.72,25.05,11.75,25.23,0.06582251172992319,0.3162316745890527
2021-12-09,1.304,3.815,1.56%,开放申购,开放赎回,,0.005270092226614009,0.9878301398239264,0.00521409222661401,0,0,0,0,-3.688210364183186e-05,,-0.007507219211332836,0,0.0,-5.709342560553653,-0.00022822183061581454,0.1615411218450169,0.9259999990463256,2.72,25.05,11.72,24.07,0.06488705546042668,0.30988190907530083
2021-12-10,1.298,3.809,-0.46%,开放申购,开放赎回,,-0.0015727391874180707,0.9822073233625582,-0.0016287391874180708,0,0,0,0,-5.974478488658485e-05,,-0.012176224340304579,0,0.0,-5.857637172516086,-0.00017718116567480314,0.16061347495371223,0.9259999990463256,2.72,25.05,11.88,23.57,0.06401046010211771,0.3098483129102417
2021-12-13,1.295,3.806,-0.23%,开放申购,开放赎回,,-0.0007876082961407738,0.9814337287261476,-0.0008436082961407737,0,0,0,0,-6.289521807114794e-05,,-0.012817737471582427,0,0.0,-5.931784478497308,-0.0002583711034707186,0.16011199886027425,0.9319999814033508,2.72,25.05,11.13,23.57,0.06313863870190069,0.309561325476832
2021-12-14,1.291,3.802,-0.31%,限制大额申购,开放赎回,,-0.0010509721492379942,0.9801495230729578,-0.0011069721492379943,0,0,0,0,-6.813056618331358e-05,,-0.013883676464364286,0,0.0,-6.03064755313892,-0.00036550920777856765,0.16201639705065304,0.9350000023841858,2.72,25.05,10.9,25.09,0.06229170732922639,0.302839677194461
2021-12-15,1.272,3.783,-1.47%,限制大额申购,开放赎回,,-0.004997369805365581,0.9742467164563489,-0.005053369805365581,0,0,0,0,-9.22448198311745e-05,,-0.01876197215433281,0,0.0,-6.50024715768662,-0.00037835751833599707,0.1619415088911179,0.9200000166893004,2.72,25.05,10.73,25.02,0.06192310046569625,0.295534607204503
2021-12-16,1.273,3.784,0.08%,限制大额申购,开放赎回,,0.0002643404705260366,0.9782833505687689,0.0002083404705260366,0,0,0,0,-7.57354878228793e-05,,-0.01542216378942095,0,0.0,-6.47553138902622,-0.0003968840452608903,0.16401472001583975,0.912999987602234,2.72,25.05,10.99,25.52,0.06090319680175638,0.2952317640445419
2021-12-17,1.208,3.769,-1.18%,限制大额申购,开放赎回,每份派现金0.0500元,-0.003964059196617242,0.9764248704663212,-0.004020059196617242,0,0,0,0,-8.33187153022128e-05,,-0.01695070581781658,0,0.0,-6.846267918932288,-0.00042441830173131005,0.16161176758684978,0.890999972820282,2.72,25.05,10.55,25.21,0.06121224903133047,0.2970846878042057
2021-12-20,1.189,3.75,-1.57%,开放申购,开放赎回,,-0.005041124966834731,0.9758001561280252,-0.005097124966834731,0,0,0,0,-8.586663485867119e-05,,-0.01746052704887209,0,0.0,-7.315867523479989,-0.000459101288794038,0.16300852427541662,0.890999972820282,2.72,25.05,10.55,25.81,0.061731130451216,0.2964922110347968
2021-12-21,1.197,3.758,0.67%,开放申购,开放赎回,,0.0021333333333333204,0.9786458333333328,0.0020773333333333204,0,0,0,0,-7.421074102572822e-05,,-0.015084864398364064,0,0.0,-7.118141374196744,-0.0005314173325495326,0.16387118960994623,0.8899999856948853,2.72,25.05,9.96,26.1,0.06097335718660104,0.2961432325541084
2021-12-22,1.204,3.765,0.58%,开放申购,开放赎回,,0.0018626929217668842,0.9848286685848814,0.0018066929217668841,0,0,0,0,-4.905163600532747e-05,,-0.00998343253492103,0,0.0,-6.94513099357391,-0.00044497666785347915,0.16227573009350077,0.890999972820282,2.72,25.05,9.96,24.51,0.06062713925992095,0.2934181871556484
2021-12-23,1.206,3.767,0.17%,开放申购,开放赎回,,0.0005312084993358557,0.98380778271089,0.00047520849933585567,0,0,0,0,-5.320459431768887e-05,,-0.010830732635171238,0,0.0,-6.8956994562531095,-0.00042667871204370644,0.16185944596392446,0.902999997138977,2.72,25.05,10.19,24.51,0.06029002439140076,0.2834078248393126
2021-12-24,1.205,3.766,-0.08%,开放申购,开放赎回,,-0.00026546323334220023,0.9835466179159044,-0.00032146323334220024,0,0,0,0,-5.4266447251057673e-05,,-0.011046853110075085,0,0.0,-6.92041522491352,-0.0004036220115873837,0.16744137385688987,0.9160000085830688,2.72,25.05,10.55,24.51,0.06009955692306088,0.2825779032638462
2021-12-27,1.207,3.768,0.17%,开放申购,开放赎回,,0.0005310674455656361,0.9845832244578004,0.0004750674455656361,0,0,0,0,-5.005285910890977e-05,,-0.010189005413128512,0,0.0,-6.870983687592709,-0.0004305662062480442,0.16654772864949488,0.912999987602234,2.72,25.05,10.19,24.45,0.05979400231066162,0.28106606264323225
2021-12-28,1.217,3.778,0.83%,开放申购,开放赎回,,0.002653927813163648,0.9853938445487739,0.002597927813163648,0,0,0,0,-4.6753583706790725e-05,,-0.009514410501053672,0,0.0,-6.623826000988643,-0.00040539078997950455,0.16586598863727625,0.9169999957084656,2.72,25.05,10.19,23.95,0.05993394052894958,0.2810857127500724
2021-12-29,1.205,3.766,-0.99%,开放申购,开放赎回,,-0.0031762837480148187,0.9840606218970481,-0.0032322837480148188,0,0,0,0,-5.2155640973237104e-05,,-0.010607919321373241,0,0.0,-6.92041522491351,-0.00036039317646191786,0.1662643142542299,0.8799999952316284,2.72,25.05,10.7,23.95,0.06013854567439296,0.2894662188079952
2021-12-30,1.212,3.773,0.58%,开放申购,开放赎回,,0.0018587360594795044,0.9825520833333328,0.0018027360594795043,0,0,0,0,-5.830836331488509e-05,,-0.011867426572833299,0,0.0,-6.747404844290676,-0.00029915996743198415,0.16105621835375816,0.8840000033378601,2.72,25.05,10.92,23.27,0.05739746236223638,0.28079646830939936
2021-12-31,1.209,3.77,-0.25%,开放申购,开放赎回,,-0.0007951232441029132,0.9853633037114485,-0.0008511232441029132,0,0,0,0,-4.69055229579638e-05,,-0.009556411802260257,0,0.0,-6.821552150271898,-0.00023003458600667174,0.1550700031810238,0.8809999823570251,2.72,25.05,11.04,22.21,0.057382564706292404,0.2808994259563645
2022-01-04,1.185,3.746,-1.99%,开放申购,开放赎回,,-0.006366047745358094,0.9762835548605686,-0.006422047745358094,0,0,0,0,-8.386997530897267e-05,,-0.01704357545301896,0,0.0,-7.414730598121622,-0.0002403935458761814,0.15503666269952054,0.8759999871253967,2.72,25.05,10.97,22.28,0.05829218978671201,0.2793545509061279
2022-01-05,1.158,3.719,-2.28%,开放申购,开放赎回,,-0.007207688200747464,0.9717794617193632,-0.007263688200747464,0,0,0,0,-0.00010227591706166273,,-0.020708292113101233,0,0.0,-8.082056351952566,-0.00035225586547038416,0.1592979996269694,0.875,2.72,25.05,10.97,24.42,0.056583080158567466,0.2664267963375558
2022-01-06,1.148,3.709,-0.86%,开放申购,开放赎回,,-0.0026888948642107557,0.9681545288436428,-0.002744894864210756,0,0,0,0,-0.00011721231700452605,,-0.023722194518887817,0,0.0,-8.329214038556612,-0.00038319134003901226,0.15413280439381727,0.8610000014305115,2.72,25.05,10.97,25.45,0.0561415250703412,0.26802735871480915
2022-01-07,1.135,3.696,-1.13%,开放申购,开放赎回,,-0.0035049878673496515,0.9642577615444825,-0.0035609878673496516,0,0,0,0,-0.00013332049609073504,,-0.026957983718954123,0,0.0,-8.650519031141881,-0.0004285576761806271,0.15339546662322237,0.8460000157356262,2.72,25.05,10.49,25.41,0.05556916188693143,0.26689529932965544
2022-01-10,1.136,3.697,0.09%,开放申购,开放赎回,,0.00027056277056281,0.9647703549060546,0.00021456277056280997,0,0,0,0,-0.00013119467600248314,,-0.026527817560715095,0,0.0,-8.625803262481469,-0.00045441504725656835,0.15168233400495645,0.843999981880188,2.72,25.05,10.33,25.52,0.05546242631567543,0.2648986478017136
2022-01-11,1.121,3.682,-1.32%,开放申购,开放赎回,,-0.004057343792264079,0.9576072821846556,-0.004113343792264078,0,0,0,0,-0.00016099398854105962,,-0.03254590839426696,0,0.0,-8.996539792387557,-0.00043335623304764377,0.15222099926525987,0.8330000042915344,2.72,25.05,10.57,25.36,0.054121817495766875,0.2605989919807123
2022-01-12,1.138,3.699,1.52%,开放申购,开放赎回,,0.004617055947854443,0.9558139534883718,0.004561055947854443,0,0,0,0,-0.00016853356709034406,,-0.034130330817749396,0,0.0,-8.576371725160667,-0.000410557212349967,0.1487992172662255,0.8399999737739563,2.72,25.05,10.57,25.05,0.05464142782001078,0.26087072089757185
2022-01-13,1.123,3.684,-1.32%,开放申购,开放赎回,,-0.0040551500405514584,0.9504643962848303,-0.004111150040551458,0,0,0,0,-0.00019095571764014664,,-0.038633032574550405,0,0.0,-8.947108255066746,-0.00039238151521357246,0.15001813804263006,0.8149999976158142,2.72,25.05,10.78,25.05,0.054926150733445374,0.2659369915976845
2022-01-14,1.123,3.684,0.00%,开放申购,开放赎回,,0.0,0.9487509657481331,-5.6e-05,0,0,0,0,-0.00019817965984860874,,-0.040107556103132144,0,0.0,-8.947108255066746,-0.0003632986057252055,0.14897790698233135,0.8080000281333923,2.72,25.05,11.08,24.82,0.054321917026264786,0.26414810811764955
2022-01-17,1.135,3.696,1.07%,开放申购,开放赎回,,0.0032573289902280145,0.9501285347043704,0.0032013289902280144,0,0,0,0,-0.0001923612632799192,,-0.038904771420244975,0,0.0,-8.650519031141881,-0.00032345309272793733,0.14687991809681628,0.8109999895095825,2.72,25.05,11.08,24.08,0.054050415293681556,0.2584499937076084
2022-01-18,1.138,3.699,0.26%,开放申购,开放赎回,,0.0008116883116882079,0.94919168591224,0.0007556883116882079,0,0,0,0,-0.00019631245347789637,,-0.039713522099277865,0,0.0,-8.576371725160667,-0.0002893533520236399,0.14735126213230668,0.8209999799728394,2.72,25.05,11.67,24.08,0.052562251531275556,0.2576932810516455
2022-01-19,1.117,3.678,-1.85%,开放申购,开放赎回,,-0.005677210056772131,0.947205768735514,-0.00573321005677213,0,0,0,0,-0.00020465126547814406,,-0.041337934665187565,0,0.0,-9.09540286702918,-0.00023632360168580804,0.14340794601681586,0.8159999847412109,2.72,25.05,11.45,22.85,0.05335646930513508,0.2576975713756209
2022-01-20,1.101,3.662,-1.43%,开放申购,开放赎回,,-0.004350190320826508,0.9455202685256902,-0.004406190320826508,0,0,0,0,-0.00021175071334398953,,-0.042731701602311045,0,0.0,-9.49085516559566,-0.0002872046349982659,0.14477956364561448,0.824999988079071,2.72,25.05,11.55,23.97,0.05056593188572255,0.2539622387544608
2022-01-21,1.084,3.645,-1.54%,开放申购,开放赎回,,-0.004642271982523205,0.9343758010766476,-0.004698271982523205,0,0,0,0,-0.00025923795257798063,,-0.05247010919617105,0,0.0,-9.911023232822549,-0.00041871598088042826,0.13385655505600708,0.8330000042915344,2.72,25.05,9.76,23.97,0.051051418695106335,0.25440654050062766
2022-01-24,1.093,3.654,0.83%,开放申购,开放赎回,,0.0024691358024691024,0.9376443418013856,0.0024131358024691023,0,0,0,0,-0.0002452598969353947,0.877487998008728,-0.049613264729473215,0,0.0,-9.688581314878904,-0.00048707585203639945,0.13169739247272355,0.8259999752044678,2.72,25.05,8.81,23.97,0.051158898055176975,0.2538672795778924
2022-01-25,1.078,3.639,-1.37%,开放申购,开放赎回,,-0.004105090311986914,0.9410395655546939,-0.004161090311986914,0,0,0,0,-0.0002308873405543972,0.8768079979419708,-0.04686221791668594,0,0.0,-10.059317844784992,-0.0004380324287150491,0.12993505623644874,0.8059999942779541,2.72,25.05,8.81,22.99,0.051459393480451344,0.2571631699252718
2022-01-26,1.072,3.633,-0.56%,开放申购,开放赎回,,-0.0016488046166528436,0.9409479409479404,-0.0017048046166528437,0,0,0,0,-0.00023127619750045004,0.8762319979667663,-0.046940113078421254,0,0.0,-10.207612456747416,-0.0004308540485075518,0.13026027854655745,0.8119999766349792,2.72,25.05,8.81,22.71,0.051493411309183286,0.25619842267169024
2022-01-27,1.056,3.617,-1.49%,开放申购,开放赎回,,-0.004404073768235595,0.9380186721991713,-0.004460073768235594,0,0,0,0,-0.00024371248739338692,0.8756359980106354,-0.049398141536335795,0,0.0,-10.603064755313895,-0.0004405624812635591,0.13045912226201223,0.7990000247955322,2.72,25.05,8.69,22.71,0.051872339813802106,0.2569071031241423
2022-01-28,1.052,3.613,-0.38%,开放申购,开放赎回,,-0.0011058888581697568,0.9411305027350878,-0.0011618888581697569,0,0,0,0,-0.00023050118805428176,0.8750519979000092,-0.046784378995855205,0,0.0,-10.701927829955517,-0.00046279663890899306,0.13180855453396956,0.7839999794960022,2.72,25.05,8.69,23.14,0.051625725273948576,0.2586517943105096
2022-02-07,1.053,3.614,0.10%,开放申购,开放赎回,,0.00027677830058125963,0.9328859060402689,0.00022077830058125962,0,0,0,0,-0.0002658619050160622,0.8744399979114532,-0.054354441044740937,0,0.0,-10.677212061295105,-0.0004865161164274334,0.13146640696216907,0.7839999794960022,2.72,25.05,8.69,23.55,0.05134277067988919,0.25485355418998845
2022-02-08,1.043,3.604,-0.95%,开放申购,开放赎回,,-0.0027670171555063128,0.9260020554984586,-0.002823017155506313,0,0,0,0,-0.0002955154150423205,0.8736839978694916,-0.0605085809593396,0,0.0,-10.92436974789915,-0.0004800506505228454,0.13164394119364817,0.7699999809265137,2.72,25.05,8.73,23.64,0.051488792300946606,0.2564849995631867
2022-02-09,1.054,3.615,1.05%,开放申购,开放赎回,,0.003052164261931223,0.920315682281059,0.0029961642619312228,0,0,0,0,-0.0003203057302453667,0.8730319979190826,-0.06602929657943135,0,0.0,-10.652496292634684,-0.0004749681689547784,0.13170124074737616,0.7960000038146973,2.72,25.05,8.87,23.62,0.050092164309433466,0.2592292613313712
2022-02-10,1.048,3.609,-0.57%,开放申购,开放赎回,,-0.0016597510373445035,0.9104439959636725,-0.0017157510373445035,0,0,0,0,-0.0003636046121951524,0.8721919977664947,-0.07552630580022467,0,0.0,-10.800790904597129,-0.0005342025794051118,0.12563329966573433,0.7929999828338623,2.72,25.05,8.04,23.62,0.04996479350922467,0.25591795676807816
2022-02-11,1.031,3.592,-1.62%,开放申购,开放赎回,,-0.004710446106954813,0.9128335451080039,-0.004766446106954813,0,0,0,0,-0.00035318302628997467,0.8714159977436066,-0.0735488276938066,0,0.0,-11.220958971824018,-0.0005497675151277564,0.1265089721095278,0.7889999747276306,2.72,25.05,8.04,24.1,0.05046265212114198,0.2555401645767362
2022-02-15,1.051,3.612,1.84%,开放申购,开放赎回,,0.005288060116894089,0.9285347043701802,0.005232060116894089,0,0,0,0,-0.00028506605056424127,,-0.059563381671316515,0,0.0,-10.751490065746813,-0.0005749247464435104,0.1279173285128574,0.8090000152587891,2.72,25.05,8.33,25.0,0.0507664948061733,0.25224967645366303
2022-02-16,1.047,3.608,-0.38%,开放申购,开放赎回,,-0.001107419712070845,0.9258403900436234,-0.0011634197120708452,0,0,0,0,-0.00029669367285725467,,-0.06201297920360404,0,0.0,-10.850325624920957,-0.0005501358725094399,0.13032828794886572,0.8140000104904175,2.72,25.05,8.73,25.0,0.050070429752863244,0.23471619583001213
2022-02-17,1.051,3.612,0.38%,开放申购,开放赎回,,0.0011086474501109667,0.9223697650663947,0.0010526474501109666,0,0,0,0,-0.0003117612642218095,,-0.06530416090620757,0,0.0,-10.751490065746802,-0.000539828764431333,0.13611866936471814,0.8119999766349792,2.72,25.05,8.89,25.0,0.050117858562095656,0.23391001024324046
2022-02-18,1.048,3.609,-0.29%,开放申购,开放赎回,,-0.0008305647840531893,0.9143653407651384,-0.0008865647840531893,0,0,0,0,-0.0003467484876072566,,-0.07306851343125252,0,0.0,-10.825616735127419,-0.0005243184905375524,0.1362353732434053,0.8149999976158142,2.72,25.05,8.89,24.75,0.049924392817149464,0.2339602448871454
2022-02-21,1.048,3.609,0.00%,开放申购,开放赎回,,0.0,0.9129774854540863,-5.6e-05,0,0,0,0,-0.0003528290551268913,,-0.07437213039472836,0,0.0,-10.825616735127419,-0.0005076396390039015,0.13579573430733133,0.8149999976158142,2.72,25.05,8.66,24.1,0.04921476091382245,0.23363702234639766
2022-02-22,1.035,3.596,-1.24%,开放申购,开放赎回,,-0.0036021058464948963,0.910379746835444,-0.0036581058464948964,0,0,0,0,-0.0003642018094008046,,-0.07669878856779616,0,0.0,-11.146832302443391,-0.0005467803739199284,0.13427336645909366,0.7950000166893005,2.72,25.05,8.04,24.1,0.049469270342161795,0.23318602157104984
2022-02-23,1.055,3.616,1.93%,开放申购,开放赎回,,0.005561735261401468,0.9124400706535459,0.0055057352614014685,0,0,0,0,-0.0003551194253172243,,-0.07464233005202085,0,0.0,-10.652654506572668,-0.0004975360735046827,0.13921118736112542,0.8009999990463257,2.72,25.05,8.81,24.01,0.05018709743192799,0.23356622820970904
2022-02-24,1.056,3.617,0.09%,开放申购,开放赎回,,0.00027654867256643456,0.9085656870133126,0.00022054867256643456,0,0,0,0,-0.0003721812851311217,,-0.07839257916834252,0,0.0,-10.62794561677913,-0.00040613108842777097,0.14100422919299252,0.7789999842643738,2.72,25.05,9.65,23.19,0.0501678484307123,0.23783869154614717
2022-02-25,1.066,3.627,0.95%,开放申购,开放赎回,,0.0027647221454243365,0.9047143926166137,0.0027087221454243364,0,0,0,0,-0.00038925603131455944,,-0.08231893441103807,0,0.0,-10.380856718843773,-0.00034923899507741476,0.13496140452610617,0.7850000262260437,2.72,25.05,9.65,21.9,0.04903411902873544,0.23185226533830897
2022-02-28,1.07,3.631,0.38%,开放申购,开放赎回,,0.0011028398125172423,0.897429560059318,0.0010468398125172422,0,0,0,0,-0.00042176160895648354,,-0.08992446016888819,0,0.0,-10.282021159669629,-0.00036000765212823474,0.13129979513328555,0.7879999876022339,2.72,25.05,9.55,21.9,0.04870357699070463,0.231997185989071
2022-03-01,1.079,3.64,0.84%,开放申购,开放赎回,,0.002478656017626202,0.9104552276138071,0.0024226560176262017,0,0,0,0,-0.00036439270905800036,,-0.07857880967543325,0,0.0,-10.059641151527781,-0.00030792904365289415,0.13152455091436768,0.8029999732971191,2.72,25.05,9.67,21.0,0.04894257808418904,0.2339777776737555
2022-03-02,1.072,3.633,-0.65%,开放申购,开放赎回,,-0.0019230769230769162,0.9098422238918108,-0.0019790769230769163,0,0,0,0,-0.0003670825154996824,,-0.07914676030618635,0,0.0,-10.23260338008253,-0.00031232872280704144,0.13212189729741725,0.7960000038146973,2.72,25.05,9.63,21.1,0.04815545169183617,0.21792965436954428
2022-03-03,1.058,3.619,-1.31%,开放申购,开放赎回,,-0.0038535645472060898,0.9234498596580768,-0.003909564547206089,0,0,0,0,-0.0003083670466662181,,-0.06854923564084489,0,0.0,-10.57852783719203,-0.0003313727156399641,0.13649023408074604,0.7770000100135803,2.72,25.05,9.63,21.66,0.04762314497697666,0.21998512586389624
2022-03-04,1.052,3.613,-0.57%,开放申购,开放赎回,,-0.0016579165515336891,0.9238046535412946,-0.0017139165515336892,0,0,0,0,-0.00030683336456921407,,-0.06821627466705878,0,0.0,-10.726781175953263,-0.00037384632850371387,0.1338310492644734,0.7689999938011169,2.72,25.05,9.05,21.74,0.04755618143955877,0.22044477735277493
2022-03-07,1.034,3.595,-1.71%,开放申购,开放赎回,,-0.004982009410462118,0.9308648368720879,-0.005038009410462118,0,0,0,0,-0.00027664634212412853,,-0.06229672929237476,0,0.0,-11.171541192236909,-0.0003446163037043639,0.1344184843662028,0.734000027179718,2.72,25.05,9.61,21.78,0.04813312856275963,0.2323593730445274
2022-03-08,1.008,3.569,-2.51%,开放申购,开放赎回,,-0.007232267037552198,0.9246113989637311,-0.007288267037552198,0,0,0,0,-0.00030350394471245193,,-0.06801340648525946,0,0.0,-11.813972326868852,-0.00033067893786094276,0.1310953490305635,0.7289999723434448,2.72,25.05,9.72,21.46,0.04920631019702314,0.23052251702578164
2022-03-09,0.999,3.56,-0.89%,开放申购,开放赎回,,-0.0025217147660409056,0.9292612894805524,-0.0025777147660409057,0,0,0,0,-0.0002835389903051131,,-0.06384246448639744,0,0.0,-12.03635233501068,-0.0003981878630699265,0.13246642053458343,0.722000002861023,2.72,25.05,9.76,22.78,0.04924913985572148,0.23088288241972046
2022-03-10,1.019,3.58,2.00%,开放申购,开放赎回,,0.00561797752808979,0.9305952690408104,0.005561977528089791,0,0,0,0,-0.00027777290112723606,,-0.06244969930228669,0,0.0,-11.542174539139957,-0.000425190233507827,0.13297478991237047,0.7459999918937683,2.72,25.05,9.76,23.29,0.050318624366430316,0.23812766095201793
2022-03-11,1.026,3.587,0.69%,开放申购,开放赎回,,0.001955307262569761,0.9375326711970734,0.0018993072625697609,0,0,0,0,-0.0002481164758201335,,-0.05590716455675796,0,0.0,-11.369212310585207,-0.0003921998266087987,0.13576454100512755,0.7480000257492065,2.72,25.05,9.95,22.99,0.050052051140642505,0.23639056886755241
2022-03-14,1.016,3.577,-0.97%,开放申购,开放赎回,,-0.0027878449958183005,0.9312678989846406,-0.0028438449958183005,0,0,0,0,-0.0002749500303982839,,-0.06202346558717288,0,0.0,-11.616301208520575,-0.00035391496101222237,0.13475243823191302,0.718999981880188,2.72,25.05,10.24,22.62,0.05009775292140088,0.24401153384900037
2022-03-15,0.986,3.547,-2.95%,开放申购,开放赎回,,-0.00838691641039968,0.9353902953586496,-0.008442916410399681,0,0,0,0,-0.00025746931801332674,,-0.058620029465833286,0,0.0,-12.35756790232665,-0.00029319302302327087,0.13136355046219153,0.6819999814033508,2.72,25.05,10.95,22.06,0.05106255798782801,0.2562643667816681
2022-03-16,1.01,3.571,2.43%,开放申购,开放赎回,,0.0067662813645335,0.9409749670619246,0.0067102813645335,0,0,0,0,-0.0002335687495172185,,-0.05291523367282048,0,0.0,-11.764554547281774,-0.0003392580184561829,0.13206015801915869,0.7009999752044678,2.72,25.05,10.49,22.33,0.05231254188320764,0.2606593811094144
2022-03-17,1.025,3.586,1.49%,开放申购,开放赎回,,0.004200504060487109,0.9593365436062061,0.0041445040604871095,0,0,0,0,-0.00015668768189187077,,-0.036251503496709074,0,0.0,-11.393921200378747,-0.0002768410492065063,0.13564437985213645,0.7210000157356262,2.72,25.05,10.96,21.96,0.05285416009513279,0.2655555797317453
2022-03-18,1.022,3.583,-0.29%,开放申购,开放赎回,,-0.0008365867261571625,0.9647280560043098,-0.0008925867261571624,0,0,0,0,-0.00013435184581094583,,-0.031214107279226425,0,0.0,-11.468047869759342,-0.00025300873129077814,0.13639652452045006,0.722000002861023,2.72,25.05,10.89,21.64,0.05285480579115596,0.26543705835730086
2022-03-21,1.033,3.594,1.08%,开放申购,开放赎回,,0.003070053028188635,0.961991434689506,0.003014053028188635,0,0,0,0,-0.00014576576401590868,,-0.03396307810960897,0,0.0,-11.196250082030447,-0.0002662764187809578,0.1364020764628661,0.7179999947547913,2.72,25.05,10.71,21.66,0.05304135379891355,0.25743794524061525
2022-03-22,1.027,3.588,-0.58%,开放申购,开放赎回,,-0.0016694490818029983,0.9534945522189741,-0.0017254490818029984,0,0,0,0,-0.00018135148325532625,,-0.04249671678412407,0,0.0,-11.344503420791668,-0.0001801497921589818,0.14060083223428116,0.7129999995231628,2.72,25.05,11.46,20.93,0.053079688870470904,0.2575355713818479
2022-03-23,1.043,3.604,1.56%,开放申购,开放赎回,,0.004459308807134965,0.9567294929652234,0.0044033088071349655,0,0,0,0,-0.0001677661746810517,,-0.03922740931637493,0,0.0,-10.94916118409508,-0.00018880756438371835,0.14074058195897768,0.7210000157356262,2.72,25.05,11.46,21.09,0.053505809090865324,0.25839155712811296
2022-03-24,1.045,3.606,0.19%,开放申购,开放赎回,,0.0005549389567147678,0.9664969177164311,0.0004989389567147678,0,0,0,0,-0.00012731971325291846,,-0.030060930488272058,0,0.0,-10.899743404508003,-0.00012786267061770792,0.14205483063140112,0.7089999914169312,2.72,25.05,11.93,20.61,0.053360218270337545,0.2594341560183124
2022-03-25,1.031,3.592,-1.34%,开放申购,开放赎回,,-0.0038824181919023815,0.9586335735254865,-0.003938418191902381,0,0,0,0,-0.0001600029641497156,,-0.03780151985668218,0,0.0,-11.245667861617514,-0.00013253801661000186,0.14087234789959455,0.6909999847412109,2.72,25.05,11.93,20.69,0.053671031702206586,0.2606552195794346
2022-03-28,1.025,3.586,-0.58%,开放申购,开放赎回,,-0.0016703786191537562,0.953977121574887,-0.0017263786191537562,0,0,0,0,-0.00017949472682488921,,-0.042449791276887756,0,0.0,-11.393921200378736,-0.00015474757359506842,0.14262688022118342,0.675000011920929,2.72,25.05,11.93,21.15,0.053404933522636505,0.2629195508833624
