净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配,purchase_comments,purchase_days,purchase_days_2,redeem_comments,redeem_days,redeem_days_2,benchmark_name,return,annual_return,CAGR,net_return,comp_1,excess_return,rolling_mean,comp_mean,rolling_SR,excess_SR,drawdown_duration,drawdown_amount,underwater,alpha,beta,Upside_Capture_mean,Downside_Capture_mean,Upside_Capture,Downside_Capture,vol,excess_vol,comp_vol
2021-12-15,1.0222,1.0718,0.02%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.00018663680477781774,0.030378773312823792,0.0,0.00017063680477781773,115.5469970703125,0.0008094256503247133,0.0001197482472358562,112.68283215332032,0.45145285732478496,-0.09994581958270542,0,0.0,-0.0,-0.00013528596905754045,2.401626165948438,73.24,23.28,19.01,0.0,0.004202397160627981,0.019872956908483987,0.021402599467622904
2021-12-16,1.0223,1.0719,0.01%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,9.330098899051897e-05,0.03027681660899706,0.0,7.730098899051898e-05,115.48200225830078,0.000655797753594145,0.00011935236832313922,112.70575616455078,0.450019225770967,-0.10289846101399289,0,0.0,-0.0,-0.00013320296889003742,2.4147886449947666,73.24,23.28,18.84,-0.19,0.004201847711857375,0.01982163189608115,0.021359309076186984
2021-12-17,1.0223,1.0719,0.00%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.03027681660899706,0.0,-1.6e-05,115.5999984741211,-0.0010217714753195661,0.00011935236832313922,112.72780017089843,0.450019225770967,-0.11122255753873411,0,0.0,-0.0,-0.00014094016635176905,2.3858794079463292,73.24,23.28,18.84,-0.09,0.004201847711857375,0.01977407773147748,0.02117956538688498
2021-12-20,1.0218,1.0714,-0.05%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-0.00046646142364037413,0.029796232218378016,0.0,-0.00048246142364037414,115.55500030517578,-7.720390167431646e-05,0.00011748652262857772,112.75008016967773,0.4389088326176023,-0.11350132587099174,0,0.0,-0.04664614236404204,-0.000130484395937749,2.3807978732393438,73.24,23.28,18.7,-0.09,0.0042408612544595405,0.019759942091277606,0.021156795509328204
2021-12-21,1.0217,1.0713,-0.01%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-9.333582228854276e-05,0.029205495244502,0.0,-0.00010933582228854275,115.55400085449219,-8.468668827488202e-05,0.00011519084177694738,112.77247216796874,0.4314021319536218,-0.11042714447556153,0,0.0,-0.055975370836846304,-0.0001210269115697429,2.367479985379908,73.24,23.28,18.7,0.4,0.00423034707442216,0.019737417973514585,0.021152738632591716
2021-12-22,1.022,1.0716,0.03%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0002800336040327256,0.029098242581390155,0.0,0.0002640336040327256,115.66999816894531,-0.000723802815263408,0.00011477384486442021,112.79601214599609,0.4303874605461423,-0.10757707548935086,0,0.0,-0.027987685418412796,-0.0001119752184941345,2.353051097304634,73.24,23.28,18.61,0.49,0.004224970258439905,0.019683685804356248,0.02109431789658586
2021-12-23,1.0224,1.072,0.04%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.00037327360955585753,0.02908706921378723,0.0,0.0003572736095558575,115.88899993896484,-0.0015200589182069457,0.00011473039844025968,112.82104815673829,0.430293934514963,-0.1138961350931579,0,0.0,-0.0,-0.000104868474133828,2.372894799486148,73.24,23.28,18.68,0.49,0.0042242889064823515,0.019721653981109696,0.02109814412395103
2021-12-24,1.0225,1.0721,0.01%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,9.328358208948728e-05,0.02888675623800374,0.0,7.728358208948729e-05,115.88899993896484,9.328358208948728e-05,0.00011395156963143772,112.8459641418457,0.4277306134707863,-0.11394087263082435,0,0.0,-0.0,-0.0001015252965341592,2.410977082294188,73.24,23.28,18.67,0.9,0.004220756639020803,0.019721486240034405,0.021099259017370583
2021-12-27,1.0228,1.0724,0.03%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0002798246432236251,0.028977163692193608,0.0,0.0002638246432236251,116.07099914550781,-0.0012906368038405613,0.00011430311388571423,112.87158813476563,0.42879166476490427,-0.11958683790017484,0,0.0,-0.0,-0.00010033375093210119,2.4219124381838757,73.24,23.28,18.57,0.9,0.004223301263304247,0.019743962147377822,0.02114152515428434
2021-12-28,1.023,1.0726,0.02%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0001864975755314635,0.029070325242252615,0.0,0.0001704975755314635,116.03099822998047,0.0005311221227639606,0.00011466530069522873,112.89741613769532,0.43009174226677305,-0.11641873024251329,0,0.0,-0.0,-9.309582179794899e-05,2.4335495225085566,73.24,23.28,18.54,1.1,0.004223876826910503,0.019753497482469445,0.02112270940161725
2021-12-29,1.0233,1.0729,0.03%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0002796942010068193,0.02896326843770969,0.0,0.0002636942010068193,116.01499938964844,0.00041757839209444203,0.00011424901081979711,112.92317614746094,0.42907665466650613,-0.10948179370281035,0,0.0,-0.0,-9.50937143749309e-05,2.4312871362948045,73.24,23.28,18.55,0.9,0.004218498487829198,0.01968606397899842,0.021124763859601124
2021-12-30,1.0238,1.0734,0.05%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0004660266567246829,0.029245373477802872,0.0,0.0004500266567246829,116.22699737548828,-0.0013613059033334984,0.00011534587854768352,112.94984814453124,0.43176813743184994,-0.11003015269031287,0,0.0,-0.0,-9.707870609934702e-05,2.4756387561623328,73.24,23.28,18.6,0.61,0.0042324499017285435,0.01969697194661255,0.021181650763546403
2021-12-31,1.0242,1.0738,0.04%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0003726476616361385,0.030221625251847017,0.0,0.0003566476616361385,116.19499969482422,0.000647951002396896,0.00011913774448428427,112.97556414794921,0.4512331167193725,-0.101767664091387,0,0.0,-0.0,-9.702620046355799e-05,2.4745327028880606,73.24,23.28,18.72,0.61,0.004183008462532364,0.019618924340989885,0.02112265875625407
2022-01-03,1.0242,1.0738,0.04%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.03051823416506716,0.0,-1.6e-05,,0.000647951002396896,0.00012028904449387844,,0.45759031962786995,-0.10671680058104555,0,0.0,-0.0,,,73.24,23.28,19.29,0.22,0.004164756185739555,0.019517184490718858,
2022-01-04,1.0241,1.0737,-0.01%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-9.312721177123784e-05,0.030620080629680135,0.0,-0.00010912721177123783,116.3550033569336,-0.0014701543001107709,0.00012068428996541148,113.00165615844726,0.45978608118448083,-0.11382904614059042,0,0.0,-0.009312721177126924,-9.948367056994797e-05,2.460250978449076,73.24,23.28,19.29,-0.08,0.004158486105722418,0.01954208028073213,0.021150627222992283
2022-01-05,1.0241,1.0737,0.00%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.030422264875239913,0.0,-1.6e-05,116.31999969482422,0.00030083504017441864,0.00011991638825683015,113.02757214355469,0.45673675697038507,-0.10751792515784965,0,0.0,-0.009312721177126924,-9.221394681063606e-05,2.4444353237299685,73.24,23.28,19.04,-0.29,0.004159612846672488,0.019479934053657104,0.02115681122459014
2022-01-06,1.024,1.0736,-0.01%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-9.31358852566122e-05,0.029832134292568258,0.0,-0.0001091358852566122,116.18099975585938,0.0011018429604235935,0.00011762445891925877,113.0523921508789,0.4491224155168907,-0.1051503597257392,0,0.0,-0.018625442354253847,-9.502456160352248e-05,2.4406494678763724,73.24,23.28,19.19,-0.29,0.0041492847771896005,0.019511083891484773,0.021180759346131905
2022-01-07,1.0243,1.0739,0.03%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0002794336810729714,0.03002110109342171,0.0,0.0002634336810729714,116.2030029296875,9.004665673706391e-05,0.00011835850059798725,113.07720416259765,0.4515885307703968,-0.09897557433407433,0,0.0,-0.0,-9.859769267323106e-05,2.4679289828032545,73.24,23.28,18.88,-0.19,0.004152378048480387,0.019427185916779725,0.02118078204417239
2022-01-10,1.0248,1.0744,0.05%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.00046559269950652293,0.03059952038369529,0.0,0.0004495926995065229,116.31900024414062,-0.0005326372216540864,0.0001206045276400185,113.10172415161132,0.45917788370570883,-0.10187601243356159,0,0.0,-0.0,-0.00010457438626810788,2.460014926448427,73.24,23.28,19.26,-0.19,0.004161242113389428,0.0194256356905199,0.02114186327974135
2022-01-11,1.025,1.0746,0.02%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.00018615040953084971,0.03148397005183412,0.0,0.0001701504095308497,116.2979965209961,0.0003667204204529373,0.00012403498059708663,113.12592013549805,0.48104987956097867,-0.11346673258838351,0,0.0,-0.0,-0.00010398801893543862,2.463374079689132,73.24,23.28,19.43,-0.29,0.004085022076579829,0.019114235021585817,0.02114303595240364
2022-01-12,1.0251,1.0747,0.01%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,9.305788200264509e-05,0.03167898627244092,0.0,7.705788200264509e-05,116.2509994506836,0.0004971669098311482,0.00012479116297938787,113.15050411987305,0.4846770477254302,-0.11415220981261368,0,0.0,-0.0,-9.993563141330152e-05,2.4674406227364996,73.24,23.28,19.43,-1.25,0.004079169139653121,0.019106807233509316,0.021097091036239045
2022-01-13,1.0251,1.0747,0.00%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.032670318055155745,0.0,-1.6e-05,116.38099670410156,-0.0011182463293410994,0.00012863104010332017,113.17587609863281,0.5181305672847168,-0.11567236285372692,0,0.0,-0.0,-9.970603359738464e-05,2.4649020196027274,73.24,23.28,19.43,-1.46,0.003933207893468401,0.019125788571024045,0.021099821588961332
2022-01-14,1.0251,1.0747,0.00%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.03296808919646321,0.0,-1.6e-05,116.53399658203125,-0.001314646568276956,0.0001297841101523254,113.20117208862305,0.5254692523452221,-0.1258107526507261,0,0.0,-0.0,-9.443991928803093e-05,2.447024424514252,73.24,23.28,19.27,-2.54,0.003913042369710039,0.01907711839303296,0.021085462836363707
2022-01-17,1.026,1.0756,0.09%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0008374430073507799,0.03303880138301918,0.0,0.00082144300735078,116.56099700927734,0.0006057472959015708,0.0001300581420817677,113.22565606689453,0.5249933502328209,-0.11694746733144509,0,0.0,-0.0,-9.027699635341302e-05,2.419524314181925,73.24,23.28,19.08,-2.91,0.003924859171017234,0.01897512718913868,0.02100235181001429
2022-01-18,1.0271,1.0767,0.11%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0010226850130161669,0.03379740758521366,0.0,0.001006685013016167,116.83799743652344,-0.0013537568015991042,0.00013299636580651697,113.25130404663086,0.5238751295711177,-0.11793893566418732,0,0.0,-0.0,-8.657756868972286e-05,2.3677236372353585,73.24,23.28,19.52,-2.91,0.004022095032083991,0.018993464408803177,0.021110152468748707
2022-01-19,1.0276,1.0772,0.05%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0004643819076808331,0.03507254732391707,0.0,0.0004483819076808331,117.1449966430664,-0.002163181156379368,0.00013792638503589671,113.2781000366211,0.5556443298074717,-0.12454638753978037,0,0.0,-0.0,-8.544046502494826e-05,2.3729924853072064,73.24,23.28,19.85,-2.91,0.003932699853821515,0.01909995314319379,0.02124617100764084
2022-01-20,1.0278,1.0774,0.02%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.00018566654288898476,0.035861936352273194,0.0,0.00016966654288898476,117.01300048828125,0.0013124424067130214,0.00014097519130546355,113.30450802612305,0.5775777642803649,-0.11822249334954452,0,0.0,-0.0,-8.013848806225666e-05,2.4025818726791544,73.24,23.28,19.78,-3.82,0.003866985667458658,0.019152630973465576,0.021282754661100446
2022-01-21,1.0282,1.0778,0.04%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0003712641544459938,0.03644581209731701,0.0,0.0003552641544459938,117.30599975585938,-0.0021327248583600245,0.00014322940473509237,113.33185202026367,0.5879850732048161,-0.1347538412846149,0,0.0,-0.0,-8.72352976187736e-05,2.399274899440141,73.24,23.28,19.78,-4.64,0.003859279397777989,0.019049989638505092,0.021401543921228124
2022-01-24,1.029,1.0786,0.08%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0007422527370568588,0.03721511683815737,0.0,0.0007262527370568588,117.61199951171875,-0.0018663074090246035,0.00014619841568331982,113.35942800903321,0.5934876618485934,-0.14807902835635495,0,0.0,-0.0,-8.642517664050858e-05,2.401910819283003,73.24,23.28,19.66,-5.01,0.0039027551608315377,0.018999303016421963,0.021438780921717943
2022-01-25,1.0287,1.0783,-0.03%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-0.0002781383274614857,0.036328688130705,0.0,-0.0002941383274614857,117.58999633789062,-9.10555984927619e-05,0.000142777948150953,113.38631198120117,0.579763581493313,-0.14782210048729252,0,0.0,-0.02781383274614934,-9.013587431684889e-05,2.4270535329152163,73.24,23.28,19.76,-5.12,0.0039016700544698144,0.018999497585339406,0.02141342352044798
2022-01-26,1.0283,1.0779,-0.04%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-0.000370954279884983,0.035645657186783364,0.0,-0.000386954279884983,117.07099914550781,0.004042662596940971,0.00014014083934472455,113.41046798706054,0.5645860509830879,-0.12495990166201465,0,0.0,-0.06489894307434846,-0.00011275897703002758,2.5228686402129736,73.24,23.28,19.5,-4.78,0.00393255590653385,0.019365946090965723,0.021876389853096676
2022-01-27,1.0282,1.0778,-0.01%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-9.277298450693916e-05,0.035549577248274566,0.0,-0.00010877298450693916,116.99400329589844,0.0005649120969509758,0.0001397697474066968,113.43533599853515,0.562460116161555,-0.11678639178442514,0,0.0,-0.07417022065639824,-0.0001279982102387709,2.578565740137489,73.24,23.28,19.65,-4.14,0.003936967078918302,0.01928119574100776,0.02174865333164649
2022-01-28,1.0287,1.0783,0.05%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.00046390796066053674,0.036029976940818775,0.0,0.00044790796066053674,117.03900146484375,7.928851284577654e-05,0.00014162537924933892,113.46080801391602,0.5683710293798595,-0.11022081075950167,0,0.0,-0.02781383274614934,-0.00012752158031586973,2.5763538678033164,73.24,23.28,19.65,-4.0,0.0039477485955766575,0.019183046924278104,0.02171715703731427
2022-01-31,1.0287,1.0783,0.05%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.036029976940818775,0.0,-1.6e-05,,7.928851284577654e-05,0.00014162537924933892,,0.5683710293798594,-0.1035958100157939,0,0.0,-0.02781383274614934,,,73.24,23.28,19.89,-4.0,0.0039477485955766575,0.0190834039473225,
2022-02-01,1.0287,1.0783,0.05%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.036029976940818775,0.0,-1.6e-05,,7.928851284577654e-05,0.00014162537924933892,,0.5683710293798595,-0.09690900951795087,0,0.0,-0.02781383274614934,,,73.24,23.28,19.89,-4.0,0.0039477485955766575,0.01898224328039078,
2022-02-02,1.0287,1.0783,0.05%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.036029976940818775,0.0,-1.6e-05,,7.928851284577654e-05,0.00014162537924933892,,0.5683710293798595,-0.09015791974557744,0,0.0,-0.02781383274614934,,,73.24,23.28,19.89,-4.0,0.0039477485955766575,0.018879540527163955,
2022-02-03,1.0287,1.0783,0.05%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.036029976940818775,0.0,-1.6e-05,,7.928851284577654e-05,0.00014162537924933892,,0.5683710293798595,-0.09296216976484718,0,0.0,-0.02781383274614934,,,73.24,23.28,19.89,-4.0,0.0039477485955766575,0.018854558451717972,
2022-02-04,1.0287,1.0783,0.05%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.03543307086614589,0.0,-1.6e-05,,7.928851284577654e-05,0.00013931946072512602,,0.5622107718686243,-0.09186007401696736,0,0.0,-0.02781383274614934,,,73.24,23.28,19.89,-4.04,0.00392602406647484,0.018855005296724785,
2022-02-07,1.0294,1.079,0.07%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0006491699897985814,0.0356080238026677,0.0,0.0006331699897985815,117.03700256347656,0.0006662489236767266,0.00013999564903845928,113.48541201782227,0.5623141223428338,-0.0946321357118935,0,0.0,-0.0,-0.00013442503614173536,2.5605976070503607,73.24,23.28,19.64,-4.04,0.003944353975761204,0.018808503592891435,0.021649823884417697
2022-02-08,1.0297,1.0793,0.03%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0002780352177942369,0.03549841696248679,0.0,0.0002620352177942369,117.16699981689453,-0.0008327011354156699,0.00013957213389658297,113.51051202392578,0.5613468120850051,-0.09361718726912503,0,0.0,-0.0,-0.00013341112325224709,2.5386023423612154,73.24,23.28,19.64,-4.27,0.0039391978382839615,0.018793237651267267,0.021667623556450508
2022-02-09,1.0298,1.0794,0.01%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,9.265264523294903e-05,0.035296374448495316,0.0,7.665264523294903e-05,117.1729965209961,4.147181692015778e-05,0.00013879144446792056,113.53473202514648,0.5585672067639623,-0.09322465586688539,0,0.0,-0.0,-0.00014010277882331343,2.5465962605206234,73.24,23.28,19.63,-4.27,0.003936657176591569,0.018793821097851843,0.02159131296814965
2022-02-10,1.03,1.0796,0.02%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.00018528812303131303,0.03528960490985833,0.0,0.00016928812303131303,117.1969985961914,-1.9554937297883157e-05,0.0001387652844720355,113.55924801635742,0.5584737050667181,-0.09470472677038612,0,0.0,-0.0,-0.0001399240941145758,2.545918479823978,73.24,23.28,19.55,-4.27,0.003936574144092905,0.018786812910175546,0.02158104847628044
2022-02-11,1.0293,1.0789,-0.07%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-0.0006483882919599004,0.034717560180301144,0.0,-0.0006643882919599004,116.76100158691406,0.0030718179803832513,0.00013655531396625963,113.58381201171875,0.5398167970354987,-0.08597692802617178,0,0.0,-0.06483882919599136,-0.00011823957562905002,2.452173149258148,73.24,23.28,19.64,-4.06,0.004007767749801585,0.019032467790450917,0.021521295201601186
2022-02-14,1.0292,1.0788,-0.01%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-9.268699601450159e-05,0.034026646218727974,0.0,-0.00010868699601450158,116.53500366210938,0.0018428730088939638,0.0001338828492851656,113.60782003784179,0.5316142683233556,-0.08684356158797979,0,0.0,-0.07410151908113298,-0.0001352630569916956,2.5279488725442776,73.24,23.28,19.64,-3.33,0.003989961019524211,0.019007837207219436,0.021605600957077555
2022-02-15,1.0294,1.079,0.02%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.00018539117537996752,0.03421834563404458,0.0,0.0001693911753799675,116.625,-0.000586877542708919,0.00013462441398668544,113.63233602905274,0.534818762485001,-0.07960666513752697,0,0.0,-0.05557613931084974,-0.00017266973259577308,2.681446963451127,73.24,23.28,19.64,-2.57,0.003988021823486496,0.018784769285542798,0.02160581237071909
2022-02-16,1.0296,1.0792,0.02%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0001853568118628246,0.034310906651330964,0.0,0.0001693568118628246,116.6719970703125,-0.0002176191393696847,0.00013498244240350222,113.65789602661133,0.5362235196283145,-0.08519061931459458,0,0.0,-0.03705075954056649,-0.00016357823921798486,2.658812124716456,73.24,23.28,20.09,-2.57,0.0039881525154573695,0.018728178823537434,0.02149807109516665
2022-02-17,1.0299,1.0795,0.03%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.00027798369162335135,0.03479677914110524,0.0,0.00026198369162335134,116.7509994506836,-0.00039914863108370113,0.00013686110134097573,113.68244003295898,0.5451881218693505,-0.08615723258338556,0,0.0,-0.009262689885141622,-0.00016214561155225457,2.619164877877476,73.24,23.28,20.15,-2.49,0.0039771684027100265,0.01873055477221742,0.021319365995995328
2022-02-18,1.0297,1.0793,-0.02%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-0.00018527095877718391,0.03410941841525261,0.0,-0.00020127095877718392,116.73600006103516,-5.679762904975405e-05,0.00013420283959175627,113.70634402465821,0.5348579633824372,-0.08394419264547531,0,0.0,-0.02778806965542487,-0.000163869747807588,2.6142028330818463,73.24,23.28,20.23,-2.71,0.003975242015688704,0.018720162829289906,0.021293781381793296
2022-02-21,1.0289,1.0785,-0.08%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-0.0007412211618640363,0.03304597701149525,0.0,-0.0007572211618640363,116.5199966430664,0.0011091370640115006,0.0001300881992673819,113.72973602294923,0.5067056650809223,-0.07712180121171779,0,0.0,-0.10188958873655785,-0.00017659213771823,2.6776187683929313,73.24,23.28,20.1,-2.5,0.004067452382323097,0.018742575015453455,0.021369884571417957
2022-02-22,1.0281,1.0777,-0.08%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-0.0007417709782103765,0.03227969348659121,0.0,-0.0007577709782103765,116.3239974975586,0.0009403363952408261,0.0001271211153545404,113.75238000488281,0.484377153076466,-0.07282891199029617,0,0.0,-0.1759911078176908,-0.00018952207441848466,2.7297738659541757,73.24,23.28,20.08,-1.63,0.004157903249679803,0.018769747515417146,0.021451362950444877
2022-02-23,1.0283,1.0779,0.02%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0001855804027095509,0.03227351082168051,0.0,0.00016958040270955089,116.52400207519531,-0.001533794635454111,0.00012709715344047412,113.77708001708984,0.48429620594146927,-0.07539415978491845,0,0.0,-0.15746572804740758,-0.0001694654371698752,2.6642915464166856,73.24,23.28,20.13,-0.8,0.004157814335509846,0.018814911603344107,0.02128679248521444
2022-02-24,1.0283,1.0779,0.00%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.03227351082168051,0.0,-1.6e-05,116.61499786376953,-0.0007809188403562484,0.00012709715344047412,113.80303601074219,0.48429620594146927,-0.08213882545030224,0,0.0,-0.15746572804740758,-0.00015475995427188398,2.652707902600573,73.24,23.28,20.0,-0.8,0.004157814335509846,0.018784116516002213,0.021174925677107066
2022-02-25,1.0285,1.0781,0.02%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.00018554596901387832,0.03236617830125521,0.0,0.0001695459690138783,116.68699645996094,-0.0004318582886744249,0.0001274562689388241,113.82895199584961,0.48563071572795635,-0.08497198638662332,0,0.0,-0.13894034827712434,-0.00014959231734212305,2.6606378732239815,73.24,23.28,19.89,-0.8,0.004158104393521815,0.018780343676726163,0.021172203338818175
2022-02-28,1.0288,1.0784,0.03%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.00027826732214086825,0.03275234629381241,0.0,0.00026226732214086824,116.79399871826172,-0.0006387350992684837,0.00012895236992326042,113.85424798583985,0.49172590542228384,-0.08914553966121888,0,0.0,-0.11115227862169948,-0.00015361203242090157,2.6468519842286327,73.24,23.28,19.92,-0.7,0.004154766053701888,0.018775137032365486,0.021073591223256128
2022-03-01,1.0286,1.0782,-0.02%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-0.00018545994065277682,0.031967840735068975,0.0,-0.00020145994065277683,116.52200317382812,0.002143388693853887,0.0001259121198944171,113.87884399414062,0.4815641494821376,-0.08548174069764665,0,0.0,-0.12967765839198273,-0.0001488985752853482,2.6436093819834836,73.24,23.28,19.97,-0.81,0.004142416119318968,0.01886584873210601,0.021199300688010736
2022-03-02,1.0282,1.0778,-0.04%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-0.00037098868484508607,0.031091552664306077,0.0,-0.0003869886848450861,116.4990005493164,-0.0001735785486890462,0.0001225139231948531,113.90298400878906,0.4669356129629724,-0.08922757486938793,0,0.0,-0.1667284179325492,-0.00015966615322081764,2.6880015468159515,73.24,23.28,19.97,0.03,0.00415689240657835,0.018838942621488976,0.021194567992222607
2022-03-03,1.0277,1.0773,-0.05%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,-0.0004639079606607588,0.030711825487946598,0.0,-0.0004799079606607588,116.26699829101562,0.0015275448175333661,0.00012104095661577086,113.92661199951172,0.45740842847852703,-0.08914650847142379,0,0.0,-0.21304186735827788,-0.00014920861181553653,2.700628748987949,73.24,23.28,19.97,0.96,0.004192456059961737,0.018840800765864814,0.021277870224075904
2022-03-04,1.0279,1.0775,0.02%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.00018564930845621497,0.030607364897180078,0.0,0.00016964930845621496,116.22100067138672,0.0005812699084976058,0.00012063544822387718,113.94937600708008,0.4561812459001364,-0.08444259120309311,0,0.0,-0.19451648758799464,-0.00015556331416474522,2.7109232408901023,73.24,23.28,19.97,1.36,0.00418965102683641,0.01883964192573212,0.0212443383158622
2022-03-07,1.0281,1.0777,0.02%,限制大额申购,开放赎回,每份派现金0.0458元,0,0.0,0.0,0.0,0.0,0.0,0,0.00018561484918810933,0.030502964237905994,0.0,0.00016961484918810932,116.38400268554688,-0.0012169028818460603,0.00012023013143698558,113.97263201904296,0.45495412029029525,-0.08657150457154181,0,0.0,-0.1759911078176908,-0.00015750192023714348,2.71098948172273,73.24,23.28,19.94,1.15,0.004186837009342072,0.018867499855012876,0.02127767499153258
