净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配,return,annual_return,CAGR,net_return,index_peers,positive_comp,negative_comp,industry_peers,comp_1,excess_return,rolling_mean,comp_mean,rolling_SR,excess_SR,drawdown_duration,drawdown_amount,underwater,alpha,beta,Upside_Capture_mean,Downside_Capture_mean,Upside_Capture,Downside_Capture,vol,excess_vol,comp_vol
2018-11-02,1.303,1.303,,暂停申购,暂停赎回,,0.010861132660977546,,0.0,0.010821132660977546,0,0,0,0,1.8200000524520876,-0.03421496927538792,,2.2745819997787478,,,0,0.0,-4.331864904552142,0.0,0.0,11.03,19.69,,,,,0.24517061001514642
2018-11-09,1.297,1.297,,暂停申购,暂停赎回,,-0.004604758250191909,,0.0,-0.004644758250191909,0,0,0,0,1.75,0.03385680792271917,,2.2597940001487733,,,0,0.0,-4.772393538913376,0.0,0.0,11.03,19.69,,,,,0.24541103657682645
2018-11-16,1.311,1.311,,暂停申购,暂停赎回,,0.010794140323824308,,0.0,0.010754140323824308,0,0,0,0,1.830000042915344,-0.0349201699135151,,2.2452780003547668,,,0,0.0,-3.7444933920704973,0.0,0.0,11.03,19.69,,,,,0.24662877592182994
2018-11-23,1.3,1.3,,暂停申购,暂停赎回,,-0.008390541571319576,,0.0,-0.008430541571319576,0,0,0,0,1.746999979019165,0.03696468353783011,,2.229260000228882,,,0,0.0,-4.552129221732751,0.0,0.0,11.03,19.69,,,,,0.24834362625642797
2018-11-30,1.301,1.301,,暂停申购,暂停赎回,,0.0007692307692306333,,0.0,0.0007292307692306333,0,0,0,0,1.7660000324249268,-0.010106586994905298,,2.212216000556946,,,0,0.0,-4.478707782672553,0.0,0.0,11.03,19.69,,,,,0.2474262522909756
2018-12-07,1.307,1.307,,暂停申购,暂停赎回,,0.004611837048424272,,0.0,0.004571837048424272,0,0,0,0,1.7634999752044678,0.006027497962669104,,2.198114000797272,,,0,0.0,-4.038179148311319,0.0,0.0,11.03,19.69,,,,,0.24682921090842944
2018-12-14,1.309,1.309,,暂停申购,暂停赎回,,0.0015302218821728886,,0.0,0.0014902218821728885,0,0,0,0,1.753000020980835,0.00748426462176266,,2.184086000919342,,,0,0.0,-3.8913362701909087,0.0,0.0,11.03,19.69,,,,,0.24829728705318205
2018-12-21,1.294,1.294,,暂停申购,暂停赎回,,-0.011459129106187849,,0.0,-0.011499129106187849,0,0,0,0,1.6729999780654907,0.034176947310161965,,2.168800001144409,,,0,0.0,-4.9926578560939845,0.0,0.0,11.03,19.69,,,,,0.2462418176281337
2018-12-28,1.299,1.299,,暂停申购,暂停赎回,,0.003863987635239541,,0.0,0.0038239876352395407,0,0,0,0,1.6540000438690186,0.015220792444311959,,2.152462001800537,,,0,0.0,-4.625550660792966,0.0,0.0,11.03,19.69,,,,,0.24591325404067932
2018-12-31,1.299,1.299,,暂停申购,暂停赎回,,0.0,,0.0,-4e-05,0,0,0,0,,0.0,,,,,0,0.0,-4.625550660792966,,,11.03,19.69,,,,,
2019-01-04,1.296,1.296,,暂停申购,暂停赎回,,-0.002309468822170868,,0.0,-0.0023494688221708682,0,0,0,0,1.6694999933242798,-0.011680659296267826,,2.1419580020904543,,,0,0.0,-4.845814977973574,0.0,0.0,11.03,19.69,,,,,0.24772684423471503
2019-01-11,1.315,1.315,,暂停申购,暂停赎回,,0.014660493827160392,,0.0,0.014620493827160392,0,0,0,0,1.7165000438690186,-0.013491677920473455,,2.125932002544403,,,0,0.0,-3.4508076358296744,0.0,0.0,11.03,19.69,,,,,0.24785704781221518
2019-01-18,1.329,1.329,,暂停申购,暂停赎回,,0.010646387832699666,,0.0,0.010606387832699666,0,0,0,0,1.7545000314712524,-0.011491676036253784,,2.1088520030975344,,,0,0.0,-2.422907488986795,0.0,0.0,11.03,19.69,,,,,0.24963376272865598
2019-01-25,1.337,1.337,,暂停申购,暂停赎回,,0.0060195635816402415,,0.0,0.005979563581640241,0,0,0,0,1.7619999647140503,0.0017448795643884019,,2.091218002796173,,,0,0.0,-1.835535976505166,0.0,0.0,11.03,19.69,,,,,0.2499356258208336
2019-02-01,1.346,1.346,,暂停申购,暂停赎回,,0.006731488406881203,,0.0,0.006691488406881203,0,0,0,0,1.8125,-0.02192914513299815,,2.0736720032691958,,,0,0.0,-1.1747430249633068,0.0,0.0,11.03,19.69,,,,,0.2501188672091875
2019-02-15,1.358,1.358,,暂停申购,暂停赎回,,0.008915304606240682,,0.0,0.008875304606240681,0,0,0,0,1.912500023841858,-0.04625712234099133,,2.0587680029869078,,,0,0.0,-0.293685756240839,0.0,0.0,11.03,19.69,,,,,0.25313458087591456
2019-02-22,1.386,1.386,,暂停申购,暂停赎回,,0.020618556701030855,,0.0,0.020578556701030856,0,0,0,0,2.0450000762939453,-0.0486625156128504,,2.04829200220108,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.25478032343214924
2019-03-01,1.395,1.395,,暂停申购,暂停赎回,,0.006493506493506551,,0.0,0.006453506493506551,0,0,0,0,2.158499956130981,-0.049007655170372644,,2.04382000207901,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.2571677595880152
2019-03-08,1.384,1.384,,暂停申购,暂停赎回,,-0.007885304659498327,,0.0,-0.007925304659498327,0,0,0,0,2.1594998836517334,-0.00834855577882887,,2.038828001499176,,,0,0.0,-0.7885304659498299,0.0,0.0,11.03,19.69,,,,,0.2587468080735037
2019-03-15,1.399,1.399,,暂停申购,暂停赎回,,0.010838150289017356,,0.0,0.010798150289017356,0,0,0,0,2.211999893188477,-0.013473038581234276,,2.0333160004615785,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.26174179903927036
2019-03-22,1.407,1.407,,暂停申购,暂停赎回,,0.005718370264474526,,0.0,0.005678370264474526,0,0,0,0,2.2695000171661377,-0.02027626208371136,,2.028101999759674,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.26310793622166534
2019-03-29,1.413,1.413,,暂停申购,暂停赎回,,0.004264392324093924,,0.0,0.004224392324093924,0,0,0,0,2.30649995803833,-0.012038731973033512,,2.0221500000953676,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.26785828781284476
2019-04-04,1.435,1.435,,暂停申购,暂停赎回,,0.015569709837225831,,0.0,0.015529709837225831,0,0,0,0,2.4189999103546143,-0.033205470896774614,,2.0216740012168883,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.26881283473116363
2019-04-12,1.428,1.428,,暂停申购,暂停赎回,,-0.00487804878048792,,0.0,-0.00491804878048792,0,0,0,0,2.366499900817871,0.016825139099765796,,2.0215180010795595,,,0,0.0,-0.4878048780487889,0.0,0.0,11.03,19.69,,,,,0.2691977983786401
2019-04-19,1.438,1.438,,暂停申购,暂停赎回,,0.007002801120448154,,0.0,0.006962801120448154,0,0,0,0,2.447000026702881,-0.02701373353361558,,2.0216360001564024,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.2701158971329925
2019-04-26,1.413,1.413,,暂停申购,暂停赎回,,-0.017385257301807955,,0.0,-0.017425257301807953,0,0,0,0,2.309499979019165,0.03880601616907353,,2.021903998851776,,,0,0.0,-1.7385257301808017,0.0,0.0,11.03,19.69,,,,,0.27157574661029005
2019-04-30,1.422,1.422,,暂停申购,暂停赎回,,0.006369426751592355,,0.0,0.006329426751592355,0,0,0,0,,0.006369426751592355,,,,,0,0.0,-1.112656467315718,,,11.03,19.69,,,,,
2019-05-10,1.41,1.41,,暂停申购,暂停赎回,,-0.008438818565400852,,0.0,-0.008478818565400852,0,0,0,0,2.19350004196167,0.041788476568310196,,2.0181659998893737,,,0,0.0,-1.9471488178025065,0.0,0.0,11.03,19.69,,,,,0.2861657580516507
2019-05-17,1.403,1.403,,暂停申购,暂停赎回,,-0.00496453900709215,,0.0,-0.00500453900709215,0,0,0,0,2.138999938964844,0.019881643784901648,,2.0156039986610415,,,0,0.0,-2.4339360222531257,0.0,0.0,11.03,19.69,,,,,0.2876149946903012
2019-05-24,1.392,1.392,,暂停申购,暂停赎回,,-0.007840342124020072,,0.0,-0.007880342124020072,0,0,0,0,2.088500022888184,0.015768782475160226,,2.0104279980659485,,,0,0.0,-3.1988873435326894,0.0,0.0,11.03,19.69,,,,,0.2888097275163845
2019-05-31,1.397,1.397,,暂停申购,暂停赎回,,0.0035919540229885083,,0.0,0.003551954022988508,0,0,0,0,2.130000114440918,-0.01627881020872235,,2.0051659979820253,,,0,0.0,-2.8511821974965352,0.0,0.0,11.03,19.69,,,,,0.2890180965578951
2019-06-06,1.388,1.388,,暂停申购,暂停赎回,,-0.006442376521116788,,0.0,-0.006482376521116788,0,0,0,0,2.059000015258789,0.02689100158565627,,2.0005899977684023,,,0,0.0,-3.477051460361634,0.0,0.0,11.03,19.69,,,,,0.2892953499294718
2019-06-14,1.396,1.396,,暂停申购,暂停赎回,,0.0057636887608070175,,0.0,0.005723688760807017,0,0,0,0,2.122499942779541,-0.025076489505423183,,1.9969959979057312,,,0,0.0,-2.9207232267037595,0.0,0.0,11.03,19.69,,,,,0.29132960976573874
2019-06-17,1.395,1.395,-0.07%,开放申购,开放赎回,,-0.0007163323782234388,,0.0,-0.0007563323782234388,0,0,0,0,2.115999937057495,0.0023460967842168223,,1.996259997844696,,,0,0.0,-2.9902642559109847,0.0,0.0,11.03,19.69,,,,,0.2912017227868239
2019-06-18,1.396,1.396,0.07%,开放申购,开放赎回,,0.0007168458781361409,,0.0,0.0006768458781361409,0,0,0,0,2.122999906539917,-0.002591268342394537,,1.9954679970741271,,,0,0.0,-2.9207232267037595,0.0,0.0,11.03,19.69,,,,,0.29107330828222155
2019-06-19,1.405,1.405,0.64%,开放申购,开放赎回,,0.006446991404011504,,0.0,0.006406991404011504,0,0,0,0,2.1530001163482666,-0.007684054817862496,,1.994639997959137,,,0,0.0,-2.2948539638386607,0.0,0.0,11.03,19.69,,,,,0.2909289395278965
2019-06-20,1.415,1.415,0.71%,开放申购,开放赎回,,0.007117437722419906,,0.0,0.007077437722419906,0,0,0,0,2.2095000743865967,-0.019124993761587827,,1.994059998035431,,,0,0.0,-1.599443671766337,0.0,0.0,11.03,19.69,,,,,0.2921193840614579
2019-06-21,1.417,1.417,0.14%,开放申购,开放赎回,,0.001413427561837377,,0.0,0.001373427561837377,0,0,0,0,2.2149999141693115,-0.0010757508032015473,,1.9935439972877502,,,0,0.0,-1.4603616133518877,0.0,0.0,11.03,19.69,,,,,0.29209753310364595
2019-06-28,1.423,1.423,,暂停申购,暂停赎回,,0.004234297812279575,,0.0,0.004194297812279575,0,0,0,0,2.2279999256134038,-0.0016347820738782382,,1.991271996974945,,,0,0.0,-1.0431154381084777,0.0,0.0,11.03,19.69,,,,,0.29178730515595924
2019-06-30,1.423,1.423,,暂停申购,暂停赎回,,0.0,,0.0,-4e-05,0,0,0,0,,0.0,,,,,0,0.0,-1.0431154381084777,,,11.03,19.69,,,,,
2019-07-05,1.434,1.434,,暂停申购,暂停赎回,,0.007730147575544466,,0.0,0.007690147575544466,0,0,0,0,2.309499979019165,-0.028849769896096777,,1.9934259972572326,,,0,0.0,-0.27816411682894493,0.0,0.0,11.03,19.69,,,,,0.29134300888897996
2019-07-12,1.424,1.424,,暂停申购,暂停赎回,,-0.006973500697350032,,0.0,-0.0070135006973500325,0,0,0,0,2.2734999656677246,0.008614294790195043,,1.9961779961586,,,0,0.0,-0.9735744089012687,0.0,0.0,11.03,19.69,,,,,0.28949330500449616
2019-07-19,1.423,1.423,,暂停申购,暂停赎回,,-0.000702247191011196,,0.0,-0.000742247191011196,0,0,0,0,2.2725000381469727,-0.00026242861355263436,,2.000683996677399,,,0,0.0,-1.0431154381084935,0.0,0.0,11.03,19.69,,,,,0.2878927564301039
2019-07-26,1.453,1.453,,暂停申购,暂停赎回,,0.0210822206605763,,0.0,0.021042220660576302,0,0,0,0,2.316999912261963,0.001500318188409011,,2.004343997478485,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.2842052347079137
2019-08-02,1.45,1.45,,暂停申购,暂停赎回,,-0.002064693737095724,,0.0,-0.0021046937370957242,0,0,0,0,2.250499963760376,0.026636191467801273,,2.0080059962272645,,,0,0.0,-0.2064693737095744,0.0,0.0,11.03,19.69,,,,,0.2845343069390428
2019-08-09,1.444,1.444,,暂停申购,暂停赎回,,-0.004137931034482789,,0.0,-0.004177931034482789,0,0,0,0,2.180999994277954,0.0267440821188496,,2.0091379942893983,,,0,0.0,-0.6194081211287079,0.0,0.0,11.03,19.69,,,,,0.2850686753225166
2019-08-16,1.458,1.458,,暂停申购,暂停赎回,,0.00969529085872578,,0.0,0.00965529085872578,0,0,0,0,2.24399995803833,-0.01919052478807015,,2.0129659948348997,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.28247868139142657
2019-08-23,1.472,1.472,,暂停申购,暂停赎回,,0.009602194787379892,0.47199999999999864,0.0,0.009562194787379892,0,0,0,0,2.315500020980835,-0.022260578955721755,0.0015812626394077665,2.0199279947280884,0.19300290221421418,0.07770048539460318,0,0.0,-0.0,0.0,0.0,11.03,19.69,8.4,37.24,0.12980173737605635,0.43352277136332046,0.27791524376866267
2019-08-30,1.475,1.475,,暂停申购,暂停赎回,,0.0020380434782609758,0.4662027833001987,0.0,0.0019980434782609757,0,0,0,0,2.321000099182129,-0.00033728718529224544,0.0015654148133208104,2.0273339958190917,0.1911789987333903,0.07770460532904273,0,0.0,-0.0,0.0,0.0,11.03,19.69,8.26,37.24,0.1297267660025648,0.43352261078070403,0.27717479086925545
2019-09-06,1.493,1.493,,暂停申购,暂停赎回,,0.012203389830508504,0.4840954274353877,0.0,0.012163389830508504,0,0,0,0,2.4135000705718994,-0.02765010755726216,0.0016142283726428444,2.0365699968338014,0.19649603106369484,0.0764720875741117,0,0.0,-0.0,0.0,0.0,11.03,19.69,8.24,37.24,0.13015220461333812,0.43399277073553955,0.27695244211839115
2019-09-12,1.492,1.492,,暂停申购,暂停赎回,,-0.00066979236436715,0.4979919678714866,0.0,-0.00070979236436715,0,0,0,0,2.422499895095825,-0.004398743787929038,0.0016513106345969067,2.0437919964790345,0.20178065027778413,0.07231014323341078,0,0.0,-0.06697923643671218,0.0,0.0,11.03,19.69,8.25,37.24,0.12965509736096842,0.43344468692042326,0.2760456937902237
2019-09-20,1.49,1.49,,暂停申购,暂停赎回,,-0.0013404825737265424,0.5050505050505023,0.0,-0.0013804825737265426,0,0,0,0,2.4165000915527344,0.0011362166225198367,0.001670045089844169,2.0533239970207213,0.20437558124344674,0.06798010294541716,0,0.0,-0.20093770931012164,0.0,0.0,11.03,19.69,8.2,36.63,0.12946116978169034,0.43240523056447083,0.275263610925022
2019-09-27,1.477,1.477,,暂停申购,暂停赎回,,-0.008724832214765055,0.5056065239551493,0.0,-0.008764832214765055,0,0,0,0,2.3554999828338623,0.016518332034269223,0.0016715093973487453,2.0636839957237245,0.20460224983265926,0.06310011843591841,0,0.0,-1.0716677829872758,0.0,0.0,11.03,19.69,8.2,36.37,0.12943113295990386,0.42965610484544187,0.27526167542010394
2019-09-30,1.474,1.474,-0.20%,暂停申购,暂停赎回,,-0.0020311442112390665,0.49190283400809753,0.0,-0.0020711442112390666,0,0,0,0,2.327500104904175,0.009855876860185964,0.0016348425167321272,2.0656079959869387,0.20021292874516075,0.0697285401709343,0,0.0,-1.2726054922973973,-0.005634161728642425,3.28176468143887,11.03,19.69,8.2,36.42,0.129367188614519,0.4282691856763518,0.27556820441725954
2019-10-11,1.478,1.478,,暂停申购,暂停赎回,,0.0027137042062415073,0.5174537987679679,0.0,0.0026737042062415072,0,0,0,0,2.3919999599456787,-0.02499836975053249,0.001702377495500413,2.0736739959716797,0.21006343719425802,0.052625616552611755,0,0.0,-1.0046885465505786,-0.005604594074708839,3.283698657559314,11.03,19.69,8.45,36.54,0.12839429803389255,0.4177970503700836,0.27501632952897204
2019-10-18,1.473,1.473,,暂停申购,暂停赎回,,-0.003382949932340895,0.4924012158054716,0.0,-0.0034229499323408952,0,0,0,0,2.371000051498413,0.005396276154160606,0.0016354576054219735,2.0830359964370726,0.20249064679526838,0.05886431050137348,0,0.0,-1.3395847287340947,-0.005614741475524569,3.2876908056655543,11.03,19.69,8.25,35.79,0.1279601257716976,0.4162740376754445,0.273704213231743
2019-10-25,1.477,1.477,,暂停申购,暂停赎回,,0.0027155465037338455,0.5289855072463763,0.0,0.0026755465037338454,0,0,0,0,2.4165000915527344,-0.016474685071995676,0.0017314261744156324,2.0949899973869326,0.2179165448374191,0.04169675740917838,0,0.0,-1.0716677829872758,-0.0055975615806077225,3.2878268908543413,11.03,19.69,8.47,36.01,0.125879239176015,0.4035833778323223,0.2622822145462326
2019-11-01,1.484,1.484,,暂停申购,暂停赎回,,0.004739336492890933,0.525179856115108,0.0,0.004699336492890933,0,0,0,0,2.4835000038146973,-0.02298667622118744,0.0017213980131408192,2.1097179975509643,0.21680138852156394,0.035090718550819945,0,0.0,-0.60281312793035,-0.005476247494895476,3.2831940699315583,11.03,19.69,8.34,34.79,0.12579389748967024,0.40389770962492255,0.2605065112166154
2019-11-08,1.497,1.497,,暂停申购,暂停赎回,,0.00876010781671166,0.5291113381001007,0.0,0.00872010781671166,0,0,0,0,2.503999948501587,0.0005056505365017561,0.0017317724629071524,2.124495997428894,0.21790238672749745,0.04686573528709233,0,0.0,-0.0,-0.005276821868137178,3.269483744533849,11.03,19.69,8.17,35.34,0.125912595843572,0.39759793762240475,0.25413398361463
2019-11-15,1.495,1.495,,暂停申购,暂停赎回,,-0.0013360053440213404,0.5146909827760897,0.0,-0.0013760053440213405,0,0,0,0,2.440000057220459,0.02422305719486806,0.0016937420268221804,2.138949997425079,0.21333628793996562,0.04922138320975835,0,0.0,-0.13360053440213784,-0.005405328083188696,3.255688159170945,11.03,19.69,8.79,35.34,0.12578326534299564,0.3981899987058489,0.24883893232853907
2019-11-22,1.495,1.495,,暂停申购,暂停赎回,,0.0,0.5301944728761496,0.0,-4e-05,0,0,0,0,2.407000064849853,0.013524586719968368,0.0017342688758596675,2.1525419969558715,0.21939935266530963,0.041801825156364894,0,0.0,-0.13360053440213784,-0.0051221534237932895,3.1989081886972395,11.03,19.69,8.79,35.95,0.12523376097178807,0.393493142697404,0.2497457365217908
2019-11-29,1.493,1.493,,暂停申购,暂停赎回,,-0.0013377926421405117,0.5111336032388669,0.0,-0.0013777926421405119,0,0,0,0,2.3949999809265137,0.003647701167593942,0.001683881881340236,2.1647639970779418,0.21358574977609351,0.0445252021094207,0,0.0,-0.2672010688042757,-0.005185812842989752,3.1925603961788678,11.03,19.69,8.79,35.38,0.12490496022590111,0.3932457237349337,0.2483961922767809
2019-12-06,1.501,1.501,,暂停申购,暂停赎回,,0.005358338914936311,0.517694641051567,0.0,0.005318338914936311,0,0,0,0,2.470499992370605,-0.026165674465173927,0.00170126665400403,2.177539996623993,0.2157008210687228,0.04654434237395075,0,0.0,-0.0,-0.004819591666237427,3.114855092784064,11.03,19.69,8.84,35.46,0.12495709681460766,0.39224495649588537,0.24530607042280986
2019-12-13,1.51,1.51,,暂停申购,暂停赎回,,0.005996002664890199,0.5503080082135536,0.0,0.005956002664890199,0,0,0,0,2.494999885559082,-0.0039209749769384405,0.0017859180054118214,2.1917099957466126,0.22840934424324635,0.03125726674216227,0,0.0,-0.0,-0.004648228540984912,3.12958126612304,11.03,19.69,8.98,35.46,0.12387623120537478,0.38040257904519553,0.24476897524267813
2019-12-20,1.514,1.514,,暂停申购,暂停赎回,,0.0026490066225166586,0.5464759959141969,0.0,0.0026090066225166585,0,0,0,0,2.547499895095825,-0.018393082333322708,0.001775980150998397,2.206609994888306,0.22721630258921752,0.010635690531351724,0,0.0,-0.0,-0.0048797482568275026,3.111277665561425,11.03,19.69,8.98,34.67,0.12383372994284632,0.3653478821738666,0.24128249014319772
2019-12-27,1.524,1.524,,暂停申购,暂停赎回,,0.006605019815059343,0.5582822085889583,0.0,0.006565019815059343,0,0,0,0,2.5425000190734863,0.008567679767259584,0.0018064860320972454,2.2221279945373533,0.2310037988091885,0.0025941915554298462,0,0.0,-0.0,-0.004739806584732885,3.121051713994118,11.03,19.69,8.83,35.38,0.12389558231024947,0.361274704303439,0.24009379025527774
2019-12-31,1.533,1.533,,暂停申购,暂停赎回,,0.0059055118110236116,0.5642857142857134,0.0,0.0058655118110236115,0,0,0,0,2.6040000915527344,-0.01828330707506609,0.001821928120241135,2.2290159945487975,0.2328514227973979,0.007637436639187401,0,0.0,-0.0,-0.004602532684213982,3.087371772880118,11.03,19.69,8.83,35.0,0.12396317130450737,0.3586874456882104,0.24016557745360334
2020-01-03,1.541,1.541,,暂停申购,暂停赎回,,0.005218525766470972,0.5788934426229517,0.0,0.0051785257664709716,0,0,0,0,2.6440000534057617,-0.010142442147003994,0.001859128753919264,2.236571994781494,0.2377897223312177,-0.0033441920303248674,0,0.0,-0.0,-0.0045480083030071256,3.0937163641879515,11.03,19.69,9.12,35.0,0.12386731485443582,0.35506299708142225,0.24025312229972645
2020-01-10,1.551,1.551,,暂停申购,暂停赎回,,0.006489292667099189,0.5875127942681662,0.0,0.006449292667099189,0,0,0,0,2.696000099182129,-0.013177895202048262,0.0018809875639319226,2.2566019949913025,0.2404233788119845,-0.007061269798497199,0,0.0,-0.0,-0.004700147166836766,3.0965471376207634,11.03,19.69,9.05,34.9,0.12395086535353213,0.3552185370781383,0.24032775000953505
2020-01-17,1.56,1.56,,暂停申购,暂停赎回,,0.005802707930367523,0.5885947046843172,0.0,0.005762707930367523,0,0,0,0,2.703000068664551,0.003206280176323517,0.001883727566584816,2.2777539949417114,0.2407350463752643,-0.007054407375520618,0,0.0,-0.0,-0.004319298233359895,3.0310685300708577,11.03,19.69,8.97,35.0,0.1239707157620696,0.3552189004048219,0.2383971352694728
2020-01-23,1.541,1.541,,暂停申购,暂停赎回,,-0.012179487179487247,0.5549949545913222,0.0,-0.012219487179487247,0,0,0,0,2.611500024795532,0.021671804549937557,0.0017983497400664592,2.2934899950027465,0.2287584407790555,0.005282412863607362,0,0.0,-1.2179487179487272,-0.003944547958552551,3.0525784899649318,11.03,19.69,8.97,35.0,0.1245481737551748,0.35271987411185163,0.24287927594371542
2020-02-07,1.538,1.538,,暂停申购,暂停赎回,,-0.00194678780012969,0.5257936507936525,0.0,-0.00198678780012969,0,0,0,0,2.5829999446868896,0.008966511008233757,0.0017219450308437407,2.3090519948005674,0.22063922494592622,0.017420994070225074,0,0.0,-1.4102564102564128,-0.003689837676978542,3.0369990532986746,11.03,19.69,9.36,35.79,0.12364509578739197,0.3480804906137682,0.2682939644041584
2020-02-14,1.549,1.549,,暂停申购,暂停赎回,,0.007152145643692931,0.5336633663366339,0.0,0.007112145643692931,0,0,0,0,2.6614999771118164,-0.023238885756210026,0.0017426171054820045,2.3268699951171876,0.22307341270156125,0.016922742877133422,0,0.0,-0.7051282051282277,-0.00388015711040681,3.036627356796004,11.03,19.69,9.81,35.9,0.12376404540420938,0.34825328717191023,0.26817787610604243
2020-02-21,1.566,1.566,,暂停申购,暂停赎回,,0.010974822466107259,0.5428571428571434,0.0,0.010934822466107259,0,0,0,0,2.821000099182129,-0.04895383559963418,0.0017667144151484139,2.3465579957962035,0.22560575283793202,0.005752034003125565,0,0.0,-0.0,-0.003650359674597194,3.0257428677811142,11.03,19.69,9.82,35.9,0.124067067721785,0.35152413858143555,0.26991113673064765
2020-02-28,1.554,1.554,,暂停申购,暂停赎回,,-0.007662835249042099,0.5175781250000002,0.0,-0.007702835249042099,0,0,0,0,2.6640000343322754,0.04799120917845412,0.0017005950938566783,2.3639879961013794,0.21689798698076923,0.02853227261332927,0,0.0,-0.766283524904216,-0.003536814304024771,3.0430664009961315,11.03,19.69,9.41,36.29,0.12421834410518068,0.34638201242850875,0.2717655191390027
2020-03-06,1.571,1.571,,暂停申购,暂停赎回,,0.010939510939510955,0.5371819960861055,0.0,0.010899510939510955,0,0,0,0,2.821000099182129,-0.04799444657795027,0.001752165637614722,2.3800719966888426,0.22295851212447793,0.01906789189342845,0,0.0,-0.0,-0.003648102411673122,3.0626299864730666,11.03,19.69,10.11,36.65,0.1245063313474439,0.3497699249757407,0.27198614594958387
2020-03-13,1.544,1.544,,暂停申购,暂停赎回,,-0.017186505410566433,0.5078125000000004,0.0,-0.01722650541056643,0,0,0,0,2.632499933242798,0.049633827560702004,0.0016755918273227502,2.3914079961776733,0.21079055111142844,0.029654891293180465,0,0.0,-1.7186505410566482,-0.003663452290764117,3.0645473934653835,11.03,19.69,9.69,36.52,0.1259381847711151,0.3530440846363576,0.26941410331909893
2020-03-20,1.523,1.523,,暂停申购,暂停赎回,,-0.0136010362694301,0.5019723865877703,0.0,-0.0136410362694301,0,0,0,0,2.440500020980835,0.059333405185788224,0.0016602501822450297,2.395791997909546,0.20818679359902523,0.02973113852652888,0,0.0,-3.055378739656276,-0.0037869610043098573,3.052144667748525,11.03,19.69,9.78,37.54,0.12634576673158457,0.3531206424656683,0.27306596064989513
2020-03-27,1.533,1.533,,暂停申购,暂停赎回,,0.006565988181221227,0.4897959183673455,0.0,0.006525988181221227,0,0,0,0,2.4614999294281006,-0.0020387683304488036,0.0016273425373367787,2.4002199974060057,0.2050211446198598,0.03802229417477501,0,0.0,-2.418841502227885,-0.004022019746170064,3.0779585077889697,11.03,19.69,9.78,37.8,0.12575366698548504,0.3499643857174975,0.2771539119642488
2020-04-03,1.536,1.536,,暂停申购,暂停赎回,,0.001956947162426781,0.49271137026238954,0.0,0.0019169471624267808,0,0,0,0,2.469500064849853,-0.0012931587287448032,0.0016351703259864859,2.4038679971694945,0.2060240407134672,0.03606002037452811,0,0.0,-2.2278803309993465,-0.003980983367071406,3.0794096214589963,11.03,19.69,10.19,37.8,0.12574346733117878,0.3498600721132841,0.2760534741764168
2020-04-10,1.548,1.548,,暂停申购,暂停赎回,,0.0078125,0.48703170028818277,0.0,0.0077725,0,0,0,0,2.5234999656677246,-0.014054233913673553,0.0016197730956657864,2.4090419969558714,0.20448980999914781,0.04242640919745186,0,0.0,-1.4640356460852777,-0.004178186914022098,3.0516408219386335,11.03,19.69,10.19,37.83,0.12549396606544747,0.34685345199833956,0.2758703773479444
2020-04-17,1.555,1.555,,暂停申购,暂停赎回,,0.004521963824289266,0.47533206831119545,0.0,0.004481963824289266,0,0,0,0,2.561000108718872,-0.010338406122743837,0.0015879089817026162,2.4123139972686767,0.20117339738589482,0.04150902339399376,0,0.0,-1.0184595798854252,-0.004194770651200384,3.0537180938499437,11.03,19.69,10.51,37.83,0.12505336719549948,0.3469790627372909,0.2703956443560857
2020-04-24,1.552,1.552,,暂停申购,暂停赎回,,-0.0019292604501607302,0.47809523809523746,0.0,-0.0019692604501607303,0,0,0,0,2.552000045776367,0.001585016223184299,0.0015953722055566221,2.4155439977645874,0.20222683894968535,0.03767768957033834,0,0.0,-1.2094207511139354,-0.004217153987047787,3.054465725270421,11.03,19.69,10.4,37.83,0.1249866314141295,0.34627137500000726,0.26926438884470544
2020-04-30,1.565,1.565,,暂停申购,暂停赎回,,0.008376288659793785,0.5194174757281558,0.0,0.008336288659793785,0,0,0,0,2.6414999961853027,-0.026694224194255822,0.0017050678363862736,2.418879998207092,0.2188430970186264,0.014768060237282103,0,0.0,-0.3819223424570345,-0.00400648860608972,3.028059672485907,11.03,19.69,10.4,37.78,0.1234380763464653,0.3322177727901014,0.268803257206149
2020-05-08,1.573,1.573,,暂停申购,暂停赎回,,0.005111821086261958,0.5467059980334321,0.0,0.005071821086261958,0,0,0,0,2.697000026702881,-0.015898979821452608,0.001776000557624526,2.42207799911499,0.2294251742307669,0.0011451580103606126,0,0.0,-0.0,-0.004014476834973504,3.0170003569115424,11.03,19.69,10.17,36.85,0.12264288630108884,0.32793793218225764,0.2679758732903291
