净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配,return,annual_return,CAGR,purchase_comments,purchase_days,purchase_days_2,redeem_comments,redeem_days,redeem_days_2,net_return,industry_peers,positive_comp,negative_comp,benchmark_name,benchmark_name_2,index_peers,comp_1,excess_return,rolling_mean,comp_mean,rolling_SR,excess_SR,drawdown_duration,drawdown_amount,underwater,alpha,beta,Upside_Capture_mean,Downside_Capture_mean,Upside_Capture,Downside_Capture,vol,excess_vol,comp_vol
2014-03-21,1.0,1.0,,封闭期,封闭期,,,,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,1.2825000286102295,,,1.420780002117157,,,0,0.0,-0.0,0.0,0.0,77.06,87.43,,,,,0.21998527193134051
2014-03-28,1.0,1.0,0.00%,封闭期,封闭期,,0.0,,0.0,0,0,0,0,0,0,-5.6e-05,0,0,0,0,0,0,1.2649999856948853,0.013645257329395921,,1.416610002040863,,,0,0.0,-0.0,0.0,0.0,77.06,87.43,,,,,0.2197858581899705
2014-04-04,1.001,1.001,0.10%,封闭期,封闭期,,0.0009999999999998899,,0.0,0,0,0,0,0,0,0.0009439999999998899,0,0,0,0,0,0,1.2975000143051147,-0.024691722512057535,,1.4126300015449524,,,0,0.0,-0.0,0.0,0.0,77.06,87.43,,,,,0.21802931245482698
2014-04-11,1.001,1.001,0.00%,封闭期,封闭期,,0.0,,0.0,0,0,0,0,0,0,-5.6e-05,0,0,0,0,0,0,1.3350000381469729,-0.02890175216062829,,1.4096800017356872,,,0,0.0,-0.0,0.0,0.0,77.06,87.43,,,,,0.2185708124163367
2014-04-18,1.001,1.001,0.00%,封闭期,封闭期,,0.0,,0.0,0,0,0,0,0,0,-5.6e-05,0,0,0,0,0,0,1.3200000524520874,0.011235944019676536,,1.4068900022506714,,,0,0.0,-0.0,0.0,0.0,77.06,87.43,,,,,0.21724064855818456
2014-04-25,1.002,1.002,0.10%,封闭期,封闭期,,0.0009990009990010762,,0.0,0,0,0,0,0,0,0.0009430009990010762,0,0,0,0,0,0,1.2799999713897705,0.03130209150874086,,1.4035900025367736,,,0,0.0,-0.0,0.0,0.0,77.06,87.43,,,,,0.21818687923538513
2014-04-30,1.002,1.002,,封闭期,封闭期,,0.0,,0.0,0,0,0,0,0,0,-5.6e-05,0,0,0,0,0,0,1.277500033378601,0.0019530766148807555,,1.401530002593994,,,0,0.0,-0.0,0.0,0.0,77.06,87.43,,,,,0.21788489359777807
2014-05-05,1.002,1.002,0.00%,封闭期,封闭期,,0.0,,0.0,0,0,0,0,0,0,-5.6e-05,0,0,0,0,0,0,1.2799999713897705,-0.0019568985877502776,,1.4008100023269654,,,0,0.0,-0.0,0.0,0.0,77.06,87.43,,,,,0.21786358804932915
2014-05-09,1.003,1.003,0.10%,封闭期,封闭期,,0.0009980039920158834,,0.0,0,0,0,0,0,0,0.0009420039920158835,0,0,0,0,0,0,1.2599999904632568,0.016622989440100322,,1.3974700021743773,,,0,0.0,-0.0,0.0,0.0,77.06,87.43,,,,,0.21404232607349424
2014-05-16,1.003,1.003,,封闭期,封闭期,,0.0,,0.0,0,0,0,0,0,0,-5.6e-05,0,0,0,0,0,0,1.2675000429153442,-0.00595242262607476,,1.3938800024986266,,,0,0.0,-0.0,0.0,0.0,77.06,87.43,,,,,0.21340625089424692
2014-05-23,1.003,1.003,,封闭期,封闭期,,0.0,,0.0,0,0,0,0,0,0,-5.6e-05,0,0,0,0,0,0,1.277500033378601,-0.007889538559900933,,1.389120002746582,,,0,0.0,-0.0,0.0,0.0,77.06,87.43,,,,,0.21394748896632831
2014-05-30,1.004,1.004,,封闭期,封闭期,,0.0009970089730808596,,0.0,0,0,0,0,0,0,0.0009410089730808596,0,0,0,0,0,0,1.2925000190734863,-0.010744662496950275,,1.3845900025367737,,,0,0.0,-0.0,0.0,0.0,77.06,87.43,,,,,0.2114335077498176
2014-06-06,1.004,1.004,,封闭期,封闭期,,0.0,,0.0,0,0,0,0,0,0,-5.6e-05,0,0,0,0,0,0,1.2825000286102295,0.007736936414457607,,1.3800600023269654,,,0,0.0,-0.0,0.0,0.0,77.06,87.43,,,,,0.21193497770840602
2014-06-13,1.006,1.006,,封闭期,封闭期,,0.0019920318725099584,,0.0,0,0,0,0,0,0,0.0019360318725099583,0,0,0,0,0,0,1.3125,-0.021399758162987892,,1.3743800020217896,,,0,0.0,-0.0,0.0,0.0,77.06,87.43,,,,,0.2118230545211366
2014-06-16,1.006,1.006,0.00%,开放申购,开放赎回,,0.0,,0.0,0,0,0,0,0,0,-5.6e-05,0,0,0,0,0,0,1.3174999952316284,-0.003809520176478731,,1.3733900017738343,,,0,0.0,-0.0,0.0,0.0,77.06,87.43,,,,,0.21186702409054392
2014-06-17,1.005,1.005,-0.10%,开放申购,开放赎回,,-0.0009940357852883386,,0.0,0,0,0,0,0,0,-0.0010500357852883386,0,0,0,0,0,0,1.3049999475479126,0.008493666475779427,,1.3724600014686585,,,0,0.0,-0.09940357852883815,0.0,0.0,77.06,87.43,,,,,0.2113704224490463
2014-06-18,1.005,1.005,0.00%,开放申购,开放赎回,,0.0,,0.0,0,0,0,0,0,0,-5.6e-05,0,0,0,0,0,0,1.2975000143051147,0.005747075512830602,,1.371480001449585,,,0,0.0,-0.09940357852883815,0.0,0.0,77.06,87.43,,,,,0.21139877580015232
2014-06-19,1.004,1.004,-0.10%,开放申购,开放赎回,,-0.0009950248756217528,,0.0,0,0,0,0,0,0,-0.0010510248756217529,0,0,0,0,0,0,1.274999976158142,0.01634604479598256,,1.3704900012016297,,,0,0.0,-0.19880715705765428,0.0,0.0,77.06,87.43,,,,,0.21170074273646952
2014-06-20,1.005,1.005,0.10%,开放申购,开放赎回,,0.0009960159362549792,,0.0,0,0,0,0,0,0,0.0009400159362549792,0,0,0,0,0,0,1.277500033378601,-0.0009648132929283015,,1.3696300015449523,,,0,0.0,-0.09940357852883815,0.0,0.0,77.06,87.43,,,,,0.21084665587266846
