净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配,return,positive_comp,negative_comp,rolling_SR,drawdown_duration,drawdown_amount,alpha,beta,comp_1,Upside_Capture_mean,Downside_Capture_mean,Upside_Capture,Downside_Capture,vol,comp_vol
2022-03-24,1.045,3.606,0.19%,开放申购,开放赎回,,0.0005549389567147678,0,0,-0.2036592426816626,0,0.0,-0.00012786267061770792,0.14205483063140112,0.7089999914169312,2.72,25.05,11.93,20.61,0.053360218270337545,0.2594341560183124
2022-03-25,1.031,3.592,-1.34%,开放申购,开放赎回,,-0.0038824181919023815,0,0,-0.22343867522873062,0,0.0,-0.00013253801661000186,0.14087234789959455,0.6909999847412109,2.72,25.05,11.93,20.69,0.053671031702206586,0.2606552195794346
2022-03-28,1.025,3.586,-0.58%,开放申购,开放赎回,,-0.0016703786191537562,0,0,-0.23001842671597322,0,0.0,-0.00015474757359506842,0.14262688022118342,0.675000011920929,2.72,25.05,11.93,21.15,0.053404933522636505,0.2629195508833624
2022-03-29,1.028,3.589,0.29%,开放申购,开放赎回,,0.0008365867261572735,0,0,-0.22843205866073216,0,0.0,-0.00017014053627375088,0.14058837389564696,0.6690000295639038,2.72,25.05,11.46,20.93,0.05344773201327562,0.26295591502493004
2022-03-30,1.039,3.6,1.07%,开放申购,开放赎回,,0.0030649205906938537,0,0,-0.22603109945924482,0,0.0,-0.00015218647443957748,0.14011603631216665,0.6949999928474426,2.72,25.05,11.46,20.61,0.05347101319818286,0.27106118723206546
2022-03-31,1.026,3.587,-1.25%,开放申购,开放赎回,,-0.0036111111111111205,0,0,-0.22774118129514798,0,0.0,-0.00020454023781227737,0.13586957019707244,0.6890000104904175,2.72,25.05,10.64,20.61,0.052646750972419866,0.26867943541737976
2022-04-01,1.024,3.585,-0.19%,开放申购,开放赎回,,-0.0005575689991637045,0,0,-0.2402793891274194,0,0.0,-0.00027143849544533817,0.13352261362070794,0.7049999833106995,2.72,25.05,10.16,21.09,0.05262779495327878,0.2720049922512496
2022-04-06,1.009,3.57,-1.46%,开放申购,开放赎回,,-0.004184100418410108,0,0,-0.2544647806473553,0,0.0,-0.0003264853446752981,0.1303421648988976,0.6980000138282776,2.72,25.05,9.46,21.21,0.05266782015204926,0.2722528984171819
2022-04-07,1.0,3.561,-0.89%,开放申购,开放赎回,,-0.0025210084033613356,0,0,-0.24081395884710835,0,0.0,-0.00032227850432343073,0.13069130525781827,0.6919999718666077,2.72,25.05,9.46,21.16,0.05263603667810781,0.27178140170118525
2022-04-08,0.995,3.556,-0.50%,开放申购,开放赎回,,-0.001404099971917927,0,0,-0.2192605285707066,0,0.0,-0.0003419118163284186,0.1306495983015844,0.6899999976158142,2.72,25.05,9.42,21.43,0.05261486100571123,0.27153529835008233
2022-04-11,0.973,3.534,-2.21%,开放申购,开放赎回,,-0.006186726659167641,0,0,-0.23220366572217557,0,0.0,-0.00035255272599997336,0.1305955013466067,0.6690000295639038,2.72,25.05,9.44,21.62,0.05337616255754018,0.27554478359156304
2022-04-12,0.979,3.54,0.62%,开放申购,开放赎回,,0.0016977928692700761,0,0,-0.20723627520574334,0,0.0,-0.00037983817350323144,0.1324529875415494,0.699999988079071,2.72,25.05,9.44,22.17,0.05272920251999278,0.2859062926107295
2022-04-13,0.961,3.522,-1.84%,开放申购,开放赎回,,-0.005084745762711895,0,0,-0.23034291966583437,0,0.0,-0.00047961097188228624,0.1237891445852274,0.7009999752044678,2.72,25.05,8.23,22.17,0.053203358397458475,0.28594814972201754
2022-04-14,0.97,3.531,0.94%,开放申购,开放赎回,,0.0025553662691653045,0,0,-0.19868965750284096,0,0.0,-0.000521668349313795,0.12326876824043975,0.7310000061988831,2.72,25.05,7.63,22.17,0.05346850795870258,0.2955195513982306
2022-04-15,0.964,3.525,-0.62%,开放申购,开放赎回,,-0.001699235344095218,0,0,-0.23344474735335335,0,0.0,-0.0005691616009720893,0.1203937074447774,0.7279999852180481,2.72,25.05,7.25,22.36,0.0534246233838763,0.29541662845660976
2022-04-18,0.977,3.538,1.35%,开放申购,开放赎回,,0.0036879432624112862,0,0,-0.19446118873759824,0,0.0,-0.0005869215149130122,0.12028125991602545,0.7250000238418579,2.72,25.05,7.2,22.57,0.0538770946261506,0.294750181538092
2022-04-19,0.976,3.537,-0.10%,开放申购,开放赎回,,-0.0002826455624646007,0,0,-0.19587426175715494,0,0.0,-0.0005332237679516878,0.11985581007554798,0.7170000076293945,2.72,25.05,7.2,21.72,0.053831745397974584,0.29508013600516375
2022-04-20,0.96,3.521,-1.64%,开放申购,开放赎回,,-0.004523607577042732,0,0,-0.23391189422243372,0,0.0,-0.000495449075237375,0.11963920567378195,0.7250000238418579,2.72,25.05,7.55,21.54,0.054196321599030844,0.29579598004919827
2022-04-21,0.938,3.499,-2.29%,开放申购,开放赎回,,-0.006248224936097668,0,0,-0.2633720531115995,0,0.0,-0.0005463249503518334,0.11756393414665152,0.7160000205039978,2.72,25.05,6.93,21.54,0.05470050272678723,0.29330081382415174
2022-04-22,0.933,3.494,-0.53%,开放申购,开放赎回,,-0.0014289797084880984,0,0,-0.24695538508027645,0,0.0,-0.0005930544737183357,0.11881945750513902,0.7149999737739563,2.72,25.05,6.96,22.36,0.054648314568886934,0.2933032642356023
2022-04-25,0.891,3.452,-4.50%,开放申购,开放赎回,,-0.01202060675443628,0,0,-0.26412347275388337,0,0.0,-0.0005836583567296093,0.11879622579318695,0.6809999942779541,2.72,25.05,6.96,22.22,0.05761207700760224,0.3025965447687273
2022-04-26,0.872,3.433,-2.13%,开放申购,开放赎回,,-0.0055040556199305035,0,0,-0.2668634993897097,0,0.0,-0.0006409521906925328,0.12643959397312138,0.6940000057220459,2.72,25.05,6.85,23.24,0.056939217120302484,0.2999961964474616
2022-04-27,0.906,3.467,3.90%,开放申购,开放赎回,,0.009903874162540127,0,0,-0.21987691682198,0,0.0,-0.000774304652634045,0.11869143637249627,0.7080000042915344,2.72,25.05,5.24,23.24,0.0588880861247403,0.3005218759667055
2022-04-28,0.908,3.469,0.22%,开放申购,开放赎回,,0.0005768676088837577,0,0,-0.20104148565730204,0,0.0,-0.0007166901397718653,0.1221013953041811,0.7170000076293945,2.72,25.05,5.92,23.24,0.05894430829645981,0.3015993248333499
2022-04-29,0.936,3.497,3.08%,开放申购,开放赎回,,0.008071490343038334,0,0,-0.15357867021819135,0,0.0,-0.0007101910370307761,0.12204892544454793,0.7250000238418579,2.72,25.05,6.07,23.24,0.06086651504682068,0.302097810393651
2022-05-05,0.951,3.512,1.60%,开放申购,开放赎回,,0.004289390906491386,0,0,-0.11760094827870761,0,0.0,-0.0006092774753080584,0.12543495797364526,0.7229999899864197,2.72,25.05,7.33,23.24,0.061485835330890595,0.30193830118963416
2022-05-06,0.937,3.498,-1.47%,开放申购,开放赎回,,-0.003986332574031803,0,0,-0.12855736106993226,0,0.0,-0.0005412363041506925,0.12557444316167535,0.7009999752044678,2.72,25.05,7.55,22.49,0.061318370575318734,0.3046674188600897
2022-05-09,0.946,3.507,0.96%,开放申购,开放赎回,,0.002572898799313883,0,0,-0.11876710166516934,0,0.0,-0.0005135837261623227,0.12428434651231068,0.6909999847412109,2.72,25.05,7.55,22.06,0.06155810858277211,0.30516217450948496
2022-05-10,0.956,3.517,1.06%,开放申购,开放赎回,,0.002851439977188397,0,0,-0.09591643206021111,0,0.0,-0.0004828688543482748,0.12286378893207404,0.699999988079071,2.72,25.05,7.55,21.57,0.061634485269620794,0.3041915341052432
2022-05-11,0.958,3.519,0.21%,开放申购,开放赎回,,0.0005686664771111793,0,0,-0.1064485207696556,0,0.0,-0.0004566313677950947,0.1233392531208155,0.7080000042915344,2.72,25.05,7.74,21.36,0.061248958944603686,0.305049833750467
2022-05-12,0.959,3.52,0.10%,开放申购,开放赎回,,0.00028417163967042747,0,0,-0.09865866771555071,0,0.0,-0.000409566180718198,0.12350672544969798,0.7129999995231628,2.72,25.05,8.35,21.36,0.061085840097888255,0.30544832802474003
2022-05-13,0.962,3.523,0.31%,开放申购,开放赎回,,0.0008522727272728403,0,0,-0.07687227005959439,0,0.0,-0.000441669996201354,0.1233634383488897,0.7099999785423279,2.72,25.05,8.25,21.73,0.06098886393517167,0.30541090773609836
2022-05-16,0.956,3.517,-0.62%,开放申购,开放赎回,,-0.0017030939540165768,0,0,-0.08487239786656017,0,0.0,-0.0004463547980382156,0.12303562533411261,0.699999988079071,2.72,25.05,8.01,21.51,0.06097238711898404,0.30485804974229896
2022-05-17,0.966,3.527,1.05%,开放申购,开放赎回,,0.0028433323855558967,0,0,-0.09585036149487747,0,0.0,-0.0004330755681384849,0.1232017663600398,0.7039999961853027,2.72,25.05,8.19,21.53,0.061262453386720137,0.30383679325918284
2022-05-18,0.961,3.522,-0.52%,开放申购,开放赎回,,-0.0014176353841792722,0,0,-0.09709903390108804,0,0.0,-0.0003825452787783855,0.12470061417329532,0.699999988079071,2.72,25.05,8.83,21.53,0.06123640649706709,0.3038752314288677
2022-05-19,0.965,3.526,0.42%,开放申购,开放赎回,,0.0011357183418512218,0,0,-0.09698374434683374,0,0.0,-0.0004007259867820434,0.12475014621037973,0.6930000185966492,2.72,25.05,8.83,21.8,0.06105165860476666,0.30387061973470386
2022-05-20,0.971,3.532,0.62%,开放申购,开放赎回,,0.001701644923425949,0,0,-0.08639833583217936,0,0.0,-0.0004010431071425391,0.12359350692170334,0.7179999947547913,2.72,25.05,8.52,21.45,0.061051211732295094,0.30412654862504873
2022-05-23,0.97,3.531,-0.10%,开放申购,开放赎回,,-0.00028312570781419133,0,0,-0.08756478315904322,0,0.0,-0.00045212356657545053,0.1234346494059577,0.7099999785423279,2.72,25.05,8.07,21.67,0.06090242686850966,0.3042911520852284
2022-05-24,0.947,3.508,-2.37%,开放申购,开放赎回,,-0.006513735485698113,0,0,-0.0981662683134741,0,0.0,-0.00045615489682420074,0.12265733688175727,0.6980000138282776,2.72,25.05,7.89,21.51,0.06166014140619208,0.3052651084681418
2022-05-25,0.955,3.516,0.84%,开放申购,开放赎回,,0.0022805017103761926,0,0,-0.11303989055852996,0,0.0,-0.0004971014288065534,0.12440146977756736,0.6970000267028809,2.72,25.05,7.89,22.19,0.06114781436732139,0.3052191010501897
2022-05-26,0.966,3.527,1.15%,开放申购,开放赎回,,0.0031285551763367003,0,0,-0.10071608760853559,0,0.0,-0.0004079172257131578,0.12396605774861079,0.6970000267028809,2.72,25.05,7.89,20.87,0.06048061123871104,0.305237747863512
2022-05-27,0.962,3.523,-0.41%,开放申购,开放赎回,,-0.0011341083073433955,0,0,-0.11719568197418928,0,0.0,-0.0002934963983418244,0.12445594344266356,0.6990000009536743,2.72,25.05,8.33,19.7,0.06038409674708829,0.30448479508583587
2022-05-30,0.972,3.533,1.04%,开放申购,开放赎回,,0.0028384899233606653,0,0,-0.10961518220109241,0,0.0,-0.0003030624677538487,0.12410470640050125,0.7160000205039978,2.72,25.05,8.12,19.53,0.06044275623428619,0.30653704448994223
2022-05-31,0.982,3.543,1.03%,开放申购,开放赎回,,0.002830455703368262,0,0,-0.10806144876710626,0,0.0,-0.00029079561850964123,0.12371070682547274,0.7379999756813049,2.72,25.05,8.06,19.24,0.06068415566160585,0.31125029435415524
2022-06-01,0.986,3.547,0.41%,开放申购,开放赎回,,0.001128986734405979,0,0,-0.09561118182742387,0,0.0,-0.00030862246222519214,0.12310575565097819,0.734000027179718,2.72,25.05,7.89,19.32,0.06043769416118273,0.3107021698744644
2022-06-02,0.993,3.554,0.71%,开放申购,开放赎回,,0.001973498731322243,0,0,-0.07210388744406708,0,0.0,-0.0002626178707628064,0.12211067398948228,0.7300000190734863,2.72,25.05,7.89,18.56,0.05997879511732426,0.31035537248362904
2022-06-06,1.015,3.576,2.22%,开放申购,开放赎回,,0.006190208216094506,0,0,-0.039229646990522435,0,0.0,-0.00027516936208056304,0.12066720003608886,0.7390000224113464,2.72,25.05,7.45,18.13,0.060670927665219726,0.3074530786669107
2022-06-07,1.012,3.573,-0.30%,开放申购,开放赎回,,-0.000838926174496657,0,0,-0.02285822765459883,0,0.0,-0.00021614966732494629,0.12246212064930888,0.75,2.72,25.05,8.02,17.93,0.06067436296322584,0.30829210364860116
2022-06-08,1.013,3.574,0.10%,开放申购,开放赎回,,0.00027987685418406905,0,0,0.00783491291783748,0,0.0,-0.0002579384453012968,0.1216379673257399,0.7630000114440918,2.72,25.05,7.67,18.08,0.060381311663894925,0.3096649138575687
2022-06-09,0.998,3.559,-1.48%,开放申购,开放赎回,,-0.004196978175713406,0,0,0.0008495079611715352,0,0.0,-0.0003100136186432389,0.12044109255043828,0.7509999871253967,2.72,25.05,7.11,18.08,0.060682551587796354,0.3099332739006008
2022-06-10,1.022,3.583,2.40%,开放申购,开放赎回,,0.0067434672660859896,0,0,0.005472778830217808,0,0.0,-0.0003273104310380238,0.12145050340933618,0.7609999775886536,2.72,25.05,7.19,18.55,0.061191284590569626,0.31068940342103263
2022-06-13,1.024,3.585,0.20%,开放申购,开放赎回,,0.0005581914596706206,0,0,-0.0002742159534321949,0,0.0,-0.00021463326774977514,0.12291764882757385,0.7490000128746033,2.72,25.05,7.78,17.65,0.060821348896771814,0.31108573863842115
2022-06-14,1.013,3.574,-1.07%,开放申购,开放赎回,,-0.0030683403068341164,0,0,-0.0014287787289112318,0,0.0,-0.00012285517493309153,0.12364466717366006,0.7580000162124634,2.72,25.05,8.49,17.29,0.060556746732734056,0.31133116943277983
2022-06-15,1.01,3.571,-0.30%,开放申购,开放赎回,,-0.0008393956351425702,0,0,0.030767599100793623,0,0.0,-0.00010847096757099487,0.12374051951556471,0.7670000195503235,2.72,25.05,8.64,17.29,0.06039575339918794,0.3117842216793864
2022-06-16,1.014,3.575,0.40%,开放申购,开放赎回,,0.0011201344161300142,0,0,0.006806578401875585,0,0.0,-0.00017309975866252914,0.12375806901538998,0.7680000066757202,2.72,25.05,8.33,17.86,0.060086230915317215,0.30925300102324793
2022-06-17,1.023,3.584,0.89%,开放申购,开放赎回,,0.0025174825174825166,0,0,-0.0005672527846009251,0,0.0,-0.0001503381431824812,0.12315723886396734,0.7829999923706055,2.72,25.05,8.44,17.54,0.06020381099063884,0.31076085212839505
2022-06-20,1.035,3.596,1.17%,开放申购,开放赎回,,0.0033482142857141906,0,0,0.0177726871322294,0,0.0,-0.00012043968464756612,0.12384585561730212,0.7910000085830688,2.72,25.05,8.71,17.54,0.060050176100459506,0.31008939965641774
2022-06-21,1.023,3.584,-1.16%,开放申购,开放赎回,,-0.0033370411568409697,0,0,-0.010290131183637117,0,0.0,-7.03593830296351e-05,0.12341702269922178,0.7879999876022339,2.72,25.05,8.9,17.01,0.06027398374611208,0.3085323379532479
2022-06-22,1.013,3.574,-0.98%,开放申购,开放赎回,,-0.002790178571428603,0,0,-0.015152978031524642,0,0.0,-0.00011595117603692987,0.1244696372709437,0.7760000228881836,2.72,25.05,8.9,17.7,0.060438732632402584,0.30960838064144286
2022-06-23,1.04,3.601,2.67%,开放申购,开放赎回,,0.007554560716284353,0,0,-0.0016091309491971246,0,0.0,-0.00012899425744351278,0.12481976280957374,0.7850000262260437,2.72,25.05,8.87,17.94,0.061605617518543286,0.30870670779284026
2022-06-24,1.066,3.627,2.50%,开放申购,开放赎回,,0.0072202166064980755,0,0,0.026156884142045873,0,0.0,-5.59017311111649e-05,0.12665722784804545,0.7979999780654907,2.72,25.05,9.5,17.75,0.06257069846271607,0.3047904622788439
2022-06-27,1.074,3.635,0.75%,开放申购,开放赎回,,0.0022056796250344846,0,0,0.051805347515542784,0,0.0,1.3829656572372597e-05,0.13040295259112464,0.8190000057220459,2.72,25.05,10.31,17.75,0.06260713187857699,0.30779625449982156
2022-06-28,1.086,3.647,1.12%,开放申购,开放赎回,,0.0033012379642365364,0,0,0.07240027805423038,0,0.0,1.3788622468048146e-05,0.12930441312652796,0.824999988079071,2.72,25.05,10.02,17.51,0.06230678836561856,0.3078556208726419
2022-06-29,1.062,3.623,-2.21%,开放申购,开放赎回,,-0.006580751302440291,0,0,0.04048447928662844,0,0.0,8.519262616269717e-05,0.12907382909301557,0.8199999928474426,2.72,25.05,10.23,16.71,0.06270886444391977,0.30522646766214945
2022-06-30,1.073,3.634,1.04%,开放申购,开放赎回,,0.003036157880209611,0,0,0.04037056873224601,0,0.0,-1.529712933433499e-06,0.12875198269922325,0.847000002861023,2.72,25.05,10.13,17.85,0.0628756492979288,0.30988500318324097
2022-07-01,1.069,3.63,-0.37%,开放申购,开放赎回,,-0.0011007154650523043,0,0,0.050930169893628044,0,0.0,6.769596611166004e-06,0.12792539934801786,0.8420000076293945,2.72,25.05,10.06,17.85,0.06288269309787627,0.3100346866137074
2022-07-04,1.097,3.658,2.62%,开放申购,开放赎回,,0.007713498622589521,0,0,0.0826179388168693,0,0.0,-1.2995217581944195e-05,0.12811854444923418,0.8379999995231628,2.72,25.05,10.06,18.2,0.06414140205961676,0.3101169071640205
2022-07-05,1.093,3.654,-0.36%,开放申购,开放赎回,,-0.0010934937124111865,0,0,0.09581971699557262,0,0.0,9.453953790797737e-05,0.12696079198400212,0.8320000171661377,2.72,25.05,10.22,16.67,0.06417485107507723,0.31037879972117555
2022-07-06,1.085,3.646,-0.73%,开放申购,开放赎回,,-0.0021893814997263616,0,0,0.09724289529965936,0,0.0,9.246445176096216e-05,0.12702130151279037,0.8149999976158142,2.72,25.05,10.22,16.75,0.06398600786106295,0.3095253336751911
2022-07-07,1.101,3.662,1.47%,开放申购,开放赎回,,0.004388370817334009,0,0,0.11990482612452628,0,0.0,0.00010265153227244364,0.12640579331655152,0.8109999895095825,2.72,25.05,10.22,16.56,0.06373724079127703,0.30942099751699614
2022-07-08,1.086,3.647,-1.36%,开放申购,开放赎回,,-0.004096122337520547,0,0,0.1297786412654064,0,0.0,0.00010766677997575653,0.12469792095829116,0.8130000233650208,2.72,25.05,9.76,15.66,0.06412801371037505,0.30586992041006167
2022-07-11,1.077,3.638,-0.83%,开放申购,开放赎回,,-0.002467781738415109,0,0,0.11247111096509772,0,0.0,1.5768369204649196e-05,0.1274881130557372,0.796999990940094,2.72,25.05,9.27,16.18,0.06411022025856572,0.3074993611947151
2022-07-12,1.059,3.62,-1.67%,开放申购,开放赎回,,-0.004947773501924102,0,0,0.11310807640136596,0,0.0,-3.439744751890277e-06,0.12708733148529183,0.7889999747276306,2.72,25.05,9.11,16.3,0.0646200180833617,0.3079278479598692
2022-07-13,1.057,3.618,-0.19%,开放申购,开放赎回,,-0.0005524861878453136,0,0,0.10070863203530749,0,0.0,-5.130952034468407e-05,0.12813363671250638,0.7929999828338623,2.72,25.05,9.05,17.06,0.06448741202472975,0.30640441134605007
2022-07-14,1.075,3.636,1.70%,开放申购,开放赎回,,0.004975124378109541,0,0,0.12678441719359382,0,0.0,-6.509520212988543e-05,0.12790905547881895,0.7879999876022339,2.72,25.05,8.97,17.06,0.06495053572838366,0.30623694088587355
2022-07-15,1.066,3.627,-0.84%,开放申购,开放赎回,,-0.0024752475247525885,0,0,0.10208027328250847,0,0.0,8.219759579812674e-06,0.12659638235823167,0.7879999876022339,2.72,25.05,8.97,15.82,0.06476012697550755,0.30356716866969297
2022-07-18,1.061,3.622,-0.47%,开放申购,开放赎回,,-0.0013785497656465528,0,0,0.09754049833226405,0,0.0,-9.839620771217022e-06,0.126002170948153,0.7850000262260437,2.72,25.05,8.68,15.48,0.06474131023874347,0.3031209376512426
2022-07-19,1.053,3.614,-0.75%,开放申购,开放赎回,,-0.002208724461623457,0,0,0.10776505782581566,0,0.0,-1.582019219061504e-05,0.12600199457467265,0.7889999747276306,2.72,25.05,8.68,15.54,0.06430101555248834,0.2931547739913929
2022-07-20,1.07,3.631,1.61%,开放申购,开放赎回,,0.004703929164360687,0,0,0.154357707156794,0,0.0,-5.662447724539546e-05,0.12678787509716063,0.7940000295639038,2.72,25.05,8.35,15.37,0.06356827918134515,0.2929930074971574
2022-07-21,1.064,3.625,-0.56%,开放申购,开放赎回,,-0.0016524373450839125,0,0,0.15336352154558738,0,0.0,5.8552999213792726e-05,0.12582541581798765,0.7850000262260437,2.72,25.05,8.76,13.99,0.0634802053441045,0.293185295895483
2022-07-22,1.061,3.622,-0.28%,开放申购,开放赎回,,-0.0008275862068966022,0,0,0.2177917510525663,0,0.0,7.103481237959836e-05,0.1254612734405081,0.7839999794960022,2.72,25.05,8.76,13.78,0.0628432699229142,0.2881569825681115
2022-07-25,1.062,3.623,0.09%,开放申购,开放赎回,,0.000276090557703057,0,0,0.2498845595162844,0,0.0,4.858113296514211e-05,0.12399649752020997,0.7889999747276306,2.72,25.05,8.71,13.93,0.06276909774036414,0.2882936035771908
2022-07-26,1.068,3.629,0.56%,开放申购,开放赎回,,0.0016560861164780505,0,0,0.2238401501075949,0,0.0,2.498888029352648e-05,0.12378716295956288,0.7940000295639038,2.72,25.05,8.44,13.93,0.06262787469652799,0.2806212705843602
2022-07-27,1.073,3.634,0.47%,开放申购,开放赎回,,0.0013777900248002073,0,0,0.22768178287237958,0,0.0,8.561664096097017e-06,0.12677681811116157,0.7839999794960022,2.72,25.05,8.52,14.03,0.060973750665628795,0.26726992090856644
2022-07-28,1.077,3.638,0.37%,开放申购,开放赎回,,0.0011007154650521933,0,0,0.20164911045971481,0,0.0,7.173989466686772e-05,0.12119919971798017,0.7820000052452087,2.72,25.05,8.52,12.56,0.06000334926262636,0.263687854550256
2022-07-29,1.065,3.626,-1.11%,开放申购,开放赎回,,-0.0032985156679494754,0,0,0.16306844864639672,0,0.0,5.483278190574639e-05,0.11743510378131704,0.7570000290870667,2.72,25.05,8.21,12.26,0.059905332671378,0.26544519280572204
2022-08-01,1.073,3.634,0.75%,开放申购,开放赎回,,0.0022062879205735353,0,0,0.19713798974739813,0,0.0,5.1408652825572334e-05,0.11603035455109426,0.7649999856948853,2.72,25.05,8.18,12.45,0.05998198765771743,0.2659543846920658
2022-08-02,1.065,3.626,-0.75%,开放申购,开放赎回,,-0.0022014309301046087,0,0,0.17213592472644115,0,0.0,7.307986851867517e-05,0.11641643380207811,0.7549999952316284,2.72,25.05,8.41,12.45,0.0599080229221459,0.2667523884391651
2022-08-03,1.077,3.638,1.13%,开放申购,开放赎回,,0.003309431880860414,0,0,0.17416166937889718,0,0.0,2.3337538753095193e-05,0.11772258974447337,0.7519999742507935,2.72,25.05,8.41,13.48,0.06006812846461408,0.2665575935985999
2022-08-04,1.073,3.634,-0.37%,开放申购,开放赎回,,-0.0010995052226497881,0,0,0.16530281388236928,0,0.0,7.545267080533391e-05,0.11675867088879847,0.7639999985694885,2.72,25.05,8.41,12.44,0.05966388171924519,0.26719734477802765
2022-08-05,1.073,3.634,0.00%,开放申购,开放赎回,,0.0,0,0,0.16382817613265374,0,0.0,9.955569227007674e-06,0.1136829350743848,0.7720000147819519,2.72,25.05,7.62,12.44,0.05965914213574404,0.26604856022541473
2022-08-08,1.097,3.658,2.24%,开放申购,开放赎回,,0.006604292790313604,0,0,0.18788698123625577,0,0.0,-3.183681932169877e-05,0.11495056975828022,0.7670000195503235,2.72,25.05,7.46,12.85,0.060253474346519155,0.26260734762013316
2022-08-09,1.115,3.676,1.64%,开放申购,开放赎回,,0.004920721705850228,0,0,0.21872323189866413,0,0.0,6.486977092098602e-05,0.1116006524729887,0.765999972820282,2.72,25.05,7.46,10.76,0.06067574080186941,0.2593980939650559
2022-08-10,1.119,3.68,0.36%,开放申购,开放赎回,,0.0010881392818280489,0,0,0.21077374512905211,0,0.0,0.00011057563808362998,0.11188218677913969,0.753000020980835,2.72,25.05,7.46,9.52,0.06068363867306209,0.2606574594297079
2022-08-11,1.116,3.677,-0.27%,开放申购,开放赎回,,-0.0008152173913044125,0,0,0.2140830645500587,0,0.0,0.0001255266208883113,0.11042703865398422,0.7670000195503235,2.72,25.05,7.46,9.34,0.06052882141488534,0.2546031980833223
2022-08-12,1.096,3.657,-1.79%,开放申购,开放赎回,,-0.005439216752787579,0,0,0.1769475776887786,0,0.0,0.00010734493962488039,0.11037935988257579,0.7749999761581421,2.72,25.05,7.29,9.34,0.06093109420272431,0.2545125136328972
2022-08-15,1.103,3.664,0.64%,开放申购,开放赎回,,0.001914137270987215,0,0,0.1779055730272547,0,0.0,6.913653574566175e-05,0.10655941222998751,0.7670000195503235,2.72,25.05,6.45,8.58,0.060981489016957796,0.25257981711458455
2022-08-16,1.112,3.673,0.82%,开放申购,开放赎回,,0.002456331877729312,0,0,0.1907330228534614,0,0.0,0.00013466960078962987,0.1081088959072939,0.7639999985694885,2.72,25.05,6.86,7.98,0.06062860169593353,0.25204275440587276
2022-08-17,1.105,3.666,-0.63%,开放申购,开放赎回,,-0.0019057990743261977,0,0,0.21977699280619586,0,0.0,0.00020370764432246902,0.10591015010349175,0.765999972820282,2.72,25.05,6.86,6.42,0.06055615495420948,0.2515196653573619
2022-08-18,1.124,3.685,1.72%,开放申购,开放赎回,,0.005182760501909467,0,0,0.23123167511832937,0,0.0,0.00019852370030090354,0.1049721138285314,0.7559999823570251,2.72,25.05,6.57,5.88,0.06101958255019586,0.2525585325766949
2022-08-19,1.113,3.674,-0.98%,开放申购,开放赎回,,-0.0029850746268657025,0,0,0.200188434403655,0,0.0,0.00028836428047728055,0.10076873098083365,0.7540000081062317,2.72,25.05,6.57,4.16,0.06027709612525646,0.24698438877781193
2022-08-22,1.125,3.686,1.08%,开放申购,开放赎回,,0.003266194882961315,0,0,0.22109755105244913,0,0.0,0.0002992581069128278,0.09633173711881791,0.7549999952316284,2.72,25.05,6.57,3.52,0.06042560126212447,0.23511331338670047
2022-08-23,1.129,3.69,0.36%,开放申购,开放赎回,,0.0010851871947910041,0,0,0.21323893061379431,0,0.0,0.0003580951414243113,0.10345573003373916,0.7440000176429749,2.72,25.05,7.49,3.52,0.05970702183031928,0.23652948789743447
2022-08-24,1.096,3.657,-2.92%,开放申购,开放赎回,,-0.00894308943089428,0,0,0.1471735503604881,0,0.0,0.000446226729397895,0.1019188230496594,0.7379999756813049,2.72,25.05,8.25,3.16,0.06165248485407969,0.22610648089202734
2022-08-25,1.088,3.649,-0.73%,开放申购,开放赎回,,-0.0021875854525567062,0,0,0.13138568267330392,0,0.0,0.00037416393592100655,0.11108366926144338,0.753000020980835,2.72,25.05,8.72,5.37,0.06170448062621772,0.22845177820833684
2022-08-26,1.07,3.631,-1.65%,开放申购,开放赎回,,-0.004932858317347244,0,0,0.0982288653876764,0,0.0,0.00034124038784687737,0.10553651313418036,0.7620000243186951,2.72,25.05,7.97,4.97,0.062082548232529136,0.22911245291936025
2022-08-29,1.079,3.64,0.84%,开放申购,开放赎回,,0.002478656017626202,0,0,0.08305275583626079,0,0.0,0.00022856653911013287,0.1025531989320649,0.7540000081062317,2.72,25.05,7.02,5.93,0.06218075977594528,0.22903737807159408
2022-08-30,1.071,3.632,-0.74%,开放申购,开放赎回,,-0.00219780219780219,0,0,0.07659428675322333,0,0.0,0.0002596979493925003,0.10095345186790625,0.7509999871253967,2.72,25.05,7.02,5.24,0.061790759827635634,0.22847785192975734
2022-08-31,1.046,3.607,-2.33%,开放申购,开放赎回,,-0.006883259911894202,0,0,0.042574936938732884,0,0.0,0.00030059572559871443,0.10483909430813455,0.7639999985694885,2.72,25.05,7.89,5.76,0.061990055343156,0.22913038708916603
2022-09-01,1.044,3.605,-0.19%,开放申购,开放赎回,,-0.0005544774050457724,0,0,0.059357033454180114,0,0.0,0.0002685315495767939,0.09318525727126015,0.7509999871253967,2.72,25.05,6.58,4.27,0.06193685277762607,0.2310267281674151
2022-09-02,1.048,3.609,0.38%,开放申购,开放赎回,,0.0011095700416088317,0,0,0.03503835528173371,0,0.0,0.00029499221741904706,0.09230720694654432,0.7390000224113464,2.72,25.05,6.58,3.95,0.058328116307151776,0.21815602264735998
